ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603315.SH	20180801	13.0322	13.1605	11.2946	12.0054	12.272	-0.2666000000000004	-2.1724	24226.0	29645.023	1.2113	3.1024	4.63	300.7802	288.2918	2.7272	8.527000000000001	7.6109	0.4487	0.1234	21995.0901	20000.0	7808.75	267460.2956	243200.0	-0.07483299182034756
603315.SH	20180802	11.107	11.7191	10.8009	10.8009	12.0054	-1.2044999999999997	-10.033	14315.44	16088.598999999998	0.7158	1.8333	1.64	270.6033	259.3678	2.4535	7.6715	6.8473	0.4987	0.1371	21995.0901	20000.0	7808.75	240626.2857	218800.0	-0.021026025608977036
603315.SH	20180803	10.5738	11.4426	10.2776	11.2452	10.8009	0.4443000000000001	4.1135	14408.0	15785.551	0.7204	1.8451	1.37	281.7341	270.0365	2.5545	7.9871	7.1289	0.479	0.1317	21995.0901	20000.0	7808.75	250524.0762	227800.0	-0.03424572261942885
603315.SH	20180806	10.8601	11.1465	10.7515	11.028	11.2452	-0.2172000000000001	-1.9315	6988.0	7762.644	0.3494	0.8949	0.57	276.2924	264.8207	2.5051	7.8328	6.9912	0.4884	0.1343	21995.0901	20000.0	7808.75	245685.1564	223400.0	-0.0053772216177004305
603315.SH	20180807	10.9687	11.1366	10.9687	11.0971	11.028	0.0690999999999988	0.6266	5087.0	5692.906	0.2544	0.6514	0.4	278.0238	266.4803	2.5208	7.8819	7.035	0.4854	0.1335	21995.0901	20000.0	7808.75	247224.8127	224800.0	-0.02135693109010463
603315.SH	20180808	10.8601	11.9955	10.8601	11.6401	11.0971	0.543000000000001	4.8932	7138.0	8129.596	0.3569	0.9141	0.55	291.6282	279.5198	2.6442	8.2676	7.3793	0.4627	0.1272	21995.0901	20000.0	7808.75	259322.1123	235800.0	-0.023745500468209092
603315.SH	20180809	11.3637	11.6993	11.3439	11.6204	11.6401	-0.0197000000000002	-0.1692	5984.54	6985.145	0.2992	0.7664	0.62	291.1335	279.0456	2.6397	8.2536	7.3668	0.4635	0.1274	21995.0901	20000.0	7808.75	258882.2105	235400.0	-0.0059550445767788006
603315.SH	20180810	11.5512	11.6204	11.2551	11.3538	11.6204	-0.2666000000000004	-2.2942	3500.77	4057.198	0.175	0.4483	0.44	284.455	272.6444	2.5791	8.0642	7.1978	0.4744	0.1304	21995.0901	20000.0	7808.75	252943.5362	230000.0	-0.007829977628635248
603315.SH	20180813	11.2649	12.4892	11.0773	12.4892	11.3538	1.1354000000000006	10.0002	24113.76	29435.535	1.2057	3.088	4.2	312.9005	299.9089	2.837	8.8707	7.9175	0.4313	0.1186	21995.0901	20000.0	7808.75	278237.8898	253000.0	-0.010280882682637875
603315.SH	20180814	12.3608	12.7261	12.1535	12.2029	12.4892	-0.2863000000000007	-2.2924	12091.0	15248.805	0.6046	1.5484	1.32	305.7273	293.0335	2.772	8.6673	7.7360000000000015	0.4414	0.1214	21995.0901	20000.0	7808.75	271859.3136	247200.0	0.0
