ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
000158.SZ	20180502	8.0369	8.1659	7.7194	7.8484	8.017000000000001	-0.1685999999999996	-2.103	133184.1	106859.118	1.3121	2.3972	0.71	36.819	37.8074	2.184	1.1617	1.1772	0.5835	0.5835	165287.4961	101500.9404	55558.436	1307424.0942	802872.4386	0.0
000158.SZ	20180503	7.8484	7.9972	7.5507	7.7392	7.8484	-0.1091999999999995	-1.3914	137934.19	106967.845	1.3589	2.4827	0.73	36.307	37.2816	2.1536	1.1455	1.1608	0.5917	0.5917	165287.4961	101500.9404	55558.436	1289242.4696	791707.3351	-0.006408931155674987
000158.SZ	20180504	7.6896	7.7789	7.5507	7.5606	7.7392	-0.1786000000000003	-2.3077	69279.2	53380.012	0.6825	1.247	0.36	35.4691	36.4212	2.1039	1.1191	1.134	0.6057	0.6057	165287.4961	101500.9404	55558.436	1259490.7203	773437.1658	0.005250906012750291
000158.SZ	20180507	7.6003	7.6896	7.5408	7.6301	7.5606	0.0694999999999996	0.9192	64419.51	49486.45400000001	0.6347	1.1595	0.43	35.7949	36.7558	2.1232	1.1294	1.1445	0.6002	0.6002	165287.4961	101500.9404	55558.436	1271060.845	780542.2317	0.0025949856489430076
000158.SZ	20180508	7.6499	8.3941	7.64	8.3941	7.6301	0.7640000000000002	10.013	574381.58	479960.118	5.6589	10.3383	5.06	39.3791	40.4362	2.3359	1.2425	1.259	0.5456	0.5456	165287.4961	101500.9404	55558.436	1398332.217	858697.9558	-0.029556474190204917
000158.SZ	20180509	8.146	8.2651	8.0369	8.0369	8.3941	-0.3572000000000006	-4.2554	390307.66	320039.5	3.8454	7.0252	1.99	37.7034	38.7155	2.2365	1.1896	1.2055	0.5698	0.5698	165287.4961	101500.9404	55558.436	1338828.7184	822157.6172	0.0
000158.SZ	20180510	8.0369	8.1163	7.9079	8.017000000000001	8.0369	-0.0198999999999998	-0.2476	242491.59	195895.54100000003	2.3891	4.3646	0.98	37.6103	38.6199	2.2309	1.1867	1.2025	0.5712	0.5712	165287.4961	101500.9404	55558.436	1335522.9685	820127.5984	0.00619932643133337
000158.SZ	20180511	8.0667	8.146	7.7988	7.7988	8.017000000000001	-0.2181999999999995	-2.7217	204712.97	164261.446	2.0169	3.6846	0.76	36.5863	37.5684	2.1702	1.1544	1.1698	0.5872	0.5872	165287.4961	101500.9404	55558.436	1299159.7193	797797.3915	0.002538852131097097
000158.SZ	20180514	7.8186	7.9079	7.7095	7.8087	7.7988	0.0099	0.1269	107656.57	84604.582	1.0606	1.9377	0.36	36.6328	37.6162	2.1729	1.1558	1.1712	0.5865	0.5865	165287.4961	101500.9404	55558.436	1300812.5943	798812.4009	0.0038034499980790734
000158.SZ	20180515	7.8384	8.1956	7.769	8.1163	7.8087	0.3076000000000008	3.9392	216466.61	176017.342	2.1327	3.8962	0.71	38.0758	39.0979	2.2585	1.2013	1.2174	0.5642	0.5642	165287.4961	101500.9404	55558.436	1352051.7181	830277.6925	-0.0073432475389033705
000158.SZ	20180516	8.0567	8.2949	8.0071	8.146	8.1163	0.0297	0.3659	178607.01	146831.87099999998	1.7597	3.2148	0.77	38.2154	39.2413	2.2668	1.2058	1.2218	0.5622	0.5622	165287.4961	101500.9404	55558.436	1357010.343	833322.7207	0.05238153695065044
000158.SZ	20180517	8.5727	8.9299	8.3445	8.6223	8.146	0.4762999999999984	5.847	452838.5	392265.679	4.4614	8.1507	2.38	40.4497	41.5355	2.3994	1.2762	1.2933	0.5311	0.5311	165287.4961	101500.9404	55558.436	1436348.3411	882043.1721	0.006900710947195257
000158.SZ	20180518	8.6818	8.9596	8.6322	8.791	8.6223	0.1687000000000011	1.9566	307268.39	271711.619	3.0272	5.5305	1.32	41.24100000000001	42.3481	2.4463	1.3012	1.3186	0.5209	0.5209	165287.4961	101500.9404	55558.436	1464447.2154	899298.3319	0.005642134000682501
000158.SZ	20180521	8.8406	9.1879	8.8207	9.1283	8.791	0.337299999999999	3.8369	307374.6	279482.037	3.0283	5.5325	1.22	42.8236	43.9732	2.5402	1.3511	1.3692	0.5017	0.5017	165287.4961	101500.9404	55558.436	1520644.9641	933808.6517	-0.009782763493750174
000158.SZ	20180522	9.039	9.297	8.9497	9.2871	9.1283	0.1588000000000011	1.7396	224247.12	206555.827	2.2093	4.0362	0.77	43.5684	44.7379	2.5843	1.3746	1.393	0.4931	0.4931	165287.4961	101500.9404	55558.436	1547090.9635	950048.8021	-0.01068148291716464
000158.SZ	20180523	9.1879	9.4954	8.9299	8.9696	9.2871	-0.3175000000000008	-3.4187	280552.1	260333.111	2.764	5.0497	0.95	42.0788	43.2084	2.496	1.3276	1.3454	0.5106	0.5106	165287.4961	101500.9404	55558.436	1494198.9647	917568.5012	0.01769309668212625
