ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300694.SZ	20181015	11.7177	14.0573	11.7177	14.0573	9.7631	4.2942	43.984	1033.39	1469.535	0.192	0.192		31.2873	28.4752	2.7182	3.3935	2.9619			21531.6977	5383.0	5383.0	306611.3752	76653.92	0.09971331621292852
300694.SZ	20181016	15.459	15.459	15.459	15.459	14.0573	1.4017	9.9713	718.86	1125.734	0.1335	0.1335		34.4072	31.3147	2.9893	3.7319	3.2572			21531.6977	5383.0	5383.0	337186.386	84297.78	0.10025874894883247
300694.SZ	20181017	17.0089	17.0089	17.0089	17.0089	15.459	1.549900000000001	10.0259	1029.72	1774.207	0.1913	0.1913		37.8567	34.4542	3.289	4.106	3.5838			21531.6977	5383.0	5383.0	370991.1514	92749.09	0.09982420967846249
300694.SZ	20181018	18.7068	18.7068	18.7068	18.7068	17.0089	1.6979000000000006	9.9824	9146.66	17332.92	1.6992	1.6992		41.6358	37.8936	3.6173	4.5159	3.9415			21531.6977	5383.0	5383.0	408025.6714	102007.85	0.100263005965745
300694.SZ	20181019	20.5824	20.5824	20.5824	20.5824	18.7068	1.8755999999999984	10.0263	32117.95	66965.925	5.9666	5.9666		45.8104	41.6929	3.98	4.9687	4.3367			21531.6977	5383.0	5383.0	448935.89700000006	112235.55	0.10024098258706476
300694.SZ	20181022	22.6456	22.6456	22.152	22.6456	20.5824	2.063200000000002	10.0241	61568.14	141217.386	11.4375	11.4375	6.99	50.4024	45.8722	4.3789	5.4668	4.7715			21531.6977	5383.0	5383.0	493937.1452	123486.02	0.09982513159289207
300694.SZ	20181023	24.9062	24.9062	24.1856	24.9062	22.6456	2.2605999999999966	9.9825	107183.12	270219.66	19.9114	19.9114	5.12	55.4339	50.4515	4.8161	6.0125	5.2478			21531.6977	5383.0	5383.0	543244.733	135813.09	-0.049939372525716355
300694.SZ	20181024	23.6624	26.1204	22.9023	24.6792	24.9062	-0.2269999999999968	-0.9114	356618.18	867305.322	66.249	66.249	8.45	54.9285	49.9915	4.7722	5.9577	5.1999			21531.6977	5383.0	5383.0	538292.4425	134575.0	-0.0575991118026517
300694.SZ	20181025	23.2577	23.6624	22.2113	22.9023	24.6792	-1.7769000000000013	-7.2	250252.72	576234.207	46.4895	46.4895	2.21	50.9737	46.3922	4.4286	5.5287	4.8255			21531.6977	5383.0	5383.0	499535.3866	124885.6	0.02327277173035028
300694.SZ	20181026	23.4353	23.6624	21.5301	22.1125	22.9023	-0.7897999999999996	-3.4486	237587.32	545607.259	44.1366	44.1366	1.47	49.2159	44.7924	4.2759	5.3381	4.6591			21531.6977	5383.0	5383.0	482310.0285	120579.2	-0.017854154889768232
300694.SZ	20181029	21.7177	22.8924	21.54	22.8529	22.1125	0.7404000000000011	3.3483	208484.16	473375.487	38.7301	38.7301	1.03	50.8638	46.2922	4.419	5.5168	4.8151			21531.6977	5383.0	5383.0	498458.8018	124616.45	-0.006480577957283452
300694.SZ	20181030	22.7048	25.1431	22.1125	25.1431	22.8529	2.2901999999999987	10.0215	242550.89	582850.811	45.0587	45.0587	1.05	55.9612	50.9314	4.8619	6.0697	5.2977			21531.6977	5383.0	5383.0	548412.3404	137105.01	0.0
300694.SZ	20181031	25.1431	27.6604	24.3633	27.6604	25.1431	2.5172999999999988	10.0119	385896.97	1030957.151	71.6881	71.6881	1.49	61.5639	56.0305	5.3486	6.6774	5.8281			21531.6977	5383.0	5383.0	603318.1696	150831.66	-0.03569001171349648
300694.SZ	20181101	26.6732	29.2794	25.0049	25.2024	27.6604	-2.4579999999999984	-8.8864	383496.32	1042251.014	71.2421	71.2421	1.45	56.093	51.0514	4.8733	6.084	5.3102			21531.6977	5383.0	5383.0	549704.2423	137427.99	-0.025461860775164276
300694.SZ	20181102	24.5607	25.9526	24.5015	25.617	25.2024	0.4146000000000001	1.6451	284695.28	731207.921	52.8878	52.8878	0.98	57.0158	51.8912	4.9535	6.1841	5.3975			21531.6977	5383.0	5383.0	558747.5553	139688.85	0.011558730530507051
300694.SZ	20181105	25.9131	27.8973	25.0247	27.0089	25.617	1.3918999999999997	5.4335	341722.63	915652.922	63.4818	63.4818	1.14	60.1138	54.7107	5.2227	6.5201	5.6908			21531.6977	5383.0	5383.0	589107.2491	147278.88	-0.07858150461514533
300694.SZ	20181106	24.8865	25.5775	24.304	24.304	27.0089	-2.7049000000000016	-10.0148	195636.61	489845.632	36.3434	36.3434	0.6	54.0936	49.2317	4.6996	5.8671	5.1209			21531.6977	5383.0	5383.0	530110.3974	132529.46	-0.03005678077682683
300694.SZ	20181107	23.5735	24.2448	22.5765	23.386	24.304	-0.9179999999999992	-3.7772	191232.36	454605.941	35.5252	35.5252	0.6	52.0503	47.372	4.5221	5.6455	4.9274			21531.6977	5383.0	5383.0	510085.9185	127523.27	0.000423330197554169
300694.SZ	20181108	23.3959	23.5933	22.2211	22.537	23.386	-0.8490000000000002	-3.6304	155179.75	357353.735	28.8277	28.8277	0.56	50.1607	45.6523	4.3579	5.4406	4.7486			21531.6977	5383.0	5383.0	491568.6585	122893.89	-0.01445179038913776
