ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603109.SH	20191231	21.6912	26.0275	21.6912	26.0275	18.0728	7.954699999999999	44.0148	3948.96	10435.698	1.0769	1.0769		27.8636	32.5588	3.1625	2.9026	3.1292			14667.0	3667.0	3667.0	388235.49	97065.49	0.10011334165786183
603109.SH	20200102	28.6332	28.6332	28.6332	28.6332	26.0275	2.6056999999999992	10.0113	4168.23	12137.886	1.1367	1.1367		30.6531	35.8184	3.4791	3.1932	3.4425			14667.0	3667.0	3667.0	427103.04	106783.04	0.09993294497296844
603109.SH	20200103	31.4946	31.4946	30.5113	31.4946	28.6332	2.8614	9.9933	49241.52	157625.315	13.4283	13.4283		33.7164	39.3978	3.8268	3.5123	3.7865			14667.0	3667.0	3667.0	469784.01	117454.01	-0.03215789373416391
603109.SH	20200106	30.4818	31.4258	28.6136	29.6657	31.4946	-1.8288999999999973	-5.807	196200.56	589418.335	53.5044	53.5044		31.7584	37.1099	3.6045	3.3083	3.5666			14667.0	3667.0	3667.0	442503.39	110633.39	-0.032151609434464754
603109.SH	20200107	28.7119	29.3019	28.5546	28.7807	29.6657	-0.8850000000000016	-2.9832	116953.36	343673.629	31.8935	31.8935		30.811	36.0029	3.497	3.2096	3.4602			14667.0	3667.0	3667.0	429303.09	107333.09	-0.009565437949737077
603109.SH	20200108	28.5054	28.5054	27.0403	27.0403	28.7807	-1.7404000000000008	-6.0471	109450.01	307516.94800000003	29.8473	29.8473	1.48	28.9479	33.8258	3.2855	3.0156	3.2510000000000003			14667.0	3667.0	3667.0	403342.5	100842.5	0.0036353146969523944
603109.SH	20200109	27.1386	27.4828	26.7945	26.9125	27.0403	-0.127799999999997	-0.4726	66274.32	182545.154	18.0732	18.0732	0.7	28.811	33.6659	3.27	3.0013	3.2356			14667.0	3667.0	3667.0	401435.79	100365.79	-0.009501161170459857
603109.SH	20200110	26.6568	27.4435	26.6568	26.9027	26.9125	-0.009800000000002	-0.0364	45104.96	123890.638	12.3002	12.3002	0.42	28.8005	33.6536	3.2688	3.0002	3.2344			14667.0	3667.0	3667.0	401289.12	100329.12	-0.005850713868868147
603109.SH	20200113	26.7453	27.3353	26.7453	27.1288	26.9027	0.2260999999999989	0.8404	39372.47	108473.353	10.737	10.737	0.37	29.0426	33.9365	3.2963	3.0254	3.2616			14667.0	3667.0	3667.0	404662.53	101172.53	-0.005072100498363328
603109.SH	20200114	26.9912	27.237	26.4995	26.6077	27.1288	-0.521099999999997	-1.9208	51783.93	141584.765	14.1216	14.1216	0.69	28.4847	33.2846	3.233	2.9673	3.199			14667.0	3667.0	3667.0	396889.02	99229.02	-0.0025894759787581357
603109.SH	20200115	26.5388	26.5388	25.7915	25.8899	26.6077	-0.7178000000000004	-2.6977	49364.78	131015.632	13.4619	13.4619	0.79	27.7163	32.3866	3.1458	2.8873	3.1127			14667.0	3667.0	3667.0	386182.11	96552.11	0.0015179664656874217
603109.SH	20200116	25.9292	26.0374	25.3982	25.4277	25.8899	-0.4621999999999993	-1.7853	41134.78	107301.527	11.2176	11.2176	0.82	27.2215	31.8085	3.0896	2.8357	3.0571			14667.0	3667.0	3667.0	379288.62	94828.62	0.0019348977689684485
603109.SH	20200117	25.4769	25.6441	25.1032	25.1426	25.4277	-0.2850999999999999	-1.1212	33172.38	85469.709	9.0462	9.0462	0.73	26.9162	31.4518	3.055	2.8039	3.0228			14667.0	3667.0	3667.0	375035.19	93765.19	0.0011733074542807326
603109.SH	20200120	25.1721	25.6637	24.8771	25.4966	25.1426	0.3539999999999992	1.408	31408.56	81011.226	8.5652	8.5652	0.73	27.2952	31.8946	3.0980000000000003	2.8434	3.0654			14667.0	3667.0	3667.0	380315.31	95085.31	0.002314034028066389
603109.SH	20200121	25.5556	25.5556	24.6509	24.7099	25.4966	-0.7866999999999997	-3.0855	30178.8	76767.995	8.2298	8.2298	0.73	26.4531	30.9106	3.0024	2.7557	2.9708			14667.0	3667.0	3667.0	368581.71	92151.71	-0.0019870578189309872
603109.SH	20200122	24.6608	24.6706	24.0905	24.2675	24.7099	-0.4424000000000028	-1.7904	26982.12	66708.592	7.3581	7.3581	0.73	25.9794	30.3571	2.9486	2.7063	2.9176			14667.0	3667.0	3667.0	361981.56	90501.56	-0.005270423405789504
603109.SH	20200123	24.1396	24.5034	22.7925	23.2055	24.2675	-1.0619999999999976	-4.3762	31576.86	75993.711	8.6111	8.6111	0.97	24.8425	29.0287	2.8196	2.5879	2.7899			14667.0	3667.0	3667.0	346141.2	86541.2	-0.09999784533838957
603109.SH	20200203	20.885	20.885	20.885	20.885	23.2055	-2.320499999999999	-9.9998	6950.0	14761.8	1.8953	1.8953	0.23	22.3583	26.1258	2.5376	2.3291	2.5109			14667.0	3667.0	3667.0	311527.08	77887.08	-0.08992578405554225
603109.SH	20200204	19.0069	20.1573	19.0069	19.9607	20.885	-0.9243000000000025	-4.4257	45237.14	91242.725	12.3363	12.3363	1.78	21.3688	24.9696	2.4253	2.226	2.3998			14667.0	3667.0	3667.0	297740.1	74440.1	0.007389520407600979
