ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600502.SH	20180502	4.4994	4.5141	4.4626	4.4773	4.4994	-0.0221	-0.4912	40105.18	24439.347	0.5284	0.6536	0.8	11.1794	10.2725	1.0779	0.2464	0.2145	0.821	0.821	143430.0227	75894.1686	61363.6204	873488.8382	462195.4868	-0.0049136756527369966
600502.SH	20180503	4.4553	4.492	4.4112	4.492	4.4773	0.0147000000000003	0.3283	71860.3	43533.29	0.9468	1.1711	1.53	11.2161	10.3062	1.0815	0.2472	0.2152	0.8183	0.8183	143430.0227	75894.1686	61363.6204	876357.4387	463713.3701	-0.001625111308993736
600502.SH	20180504	4.4847	4.5288	4.4626	4.5141	4.492	0.0221	0.4920000000000001	57401.85	35148.264	0.7563	0.9354	1.16	11.2712	10.3568	1.0868	0.2484	0.2163	0.8143	0.8143	143430.0227	75894.1686	61363.6204	880660.3394	465990.1952	-0.0016171551361289875
600502.SH	20180507	4.5068	4.5582	4.5068	4.5509	4.5141	0.0368000000000003	0.8152	57804.14	35715.498	0.7616	0.942	1.07	11.3629	10.4411	1.0956	0.2504	0.2181	0.8078	0.8078	143430.0227	75894.1686	61363.6204	887831.8405	469784.9036	0.0016040783141795824
600502.SH	20180508	4.5582	4.5656	4.5288	4.5509	4.5509	0.0	0.0	42938.52	26521.831	0.5658	0.6997	0.8	11.3629	10.4411	1.0956	0.2504	0.2181	0.8078	0.8078	143430.0227	75894.1686	61363.6204	887831.8405	469784.9036	-0.0016260519897164335
600502.SH	20180509	4.5435	4.5509	4.492	4.5215	4.5509	-0.0294000000000007	-0.6459999999999999	51694.88	31829.68	0.6811	0.8424	0.96	11.2895	10.3737	1.0886	0.2488	0.2167	0.813	0.813	143430.0227	75894.1686	61363.6204	882094.6396	466749.1369	0.003251133473404928
600502.SH	20180510	4.5362	4.5509	4.5068	4.5362	4.5215	0.0147000000000003	0.3251	48139.71	29680.201	0.6343	0.7845	0.85	11.3262	10.4074	1.0921	0.2496	0.2174	0.8104	0.8104	143430.0227	75894.1686	61363.6204	884963.2401	468267.0203	-0.0016313213703098694
600502.SH	20180511	4.5288	4.5362	4.4994	4.5068	4.5362	-0.0293999999999998	-0.6481	53210.0	32706.06600000001	0.7011	0.8671	1.03	11.2528	10.3399	1.085	0.248	0.2159	0.8157	0.8157	143430.0227	75894.1686	61363.6204	879226.0392	465231.2535	0.0032617378184076266
600502.SH	20180514	4.5215	4.5729	4.492	4.5141	4.5068	0.0072999999999998	0.162	63778.2	39330.731	0.8404	1.0393	1.26	11.2712	10.3568	1.0868	0.2484	0.2163	0.8143	0.8143	143430.0227	75894.1686	61363.6204	880660.3394	465990.1952	0.0
600502.SH	20180515	4.5141	4.5362	4.492	4.5288	4.5141	0.0147000000000003	0.3256	39051.02	23978.557	0.5145	0.6364	0.75	11.3079	10.3905	1.0903	0.2492	0.217	0.8117	0.8117	143430.0227	75894.1686	61363.6204	883528.9398	467508.0786	-0.001611906023670895
