ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600271.SH	20180502	22.3033	24.4936	22.3033	24.1508	22.2652	1.8856	8.4688	696763.06	1764111.147	3.7728	7.0235	1.75	30.35	37.4291	4.5577	1.5877	1.5886	0.9858	0.9858	186285.185	184681.195	99205.1876	4724192.2916	4683515.1052	0.0
600271.SH	20180503	24.1508	24.4841	23.446	24.4364	24.1508	0.2855999999999987	1.1826	351778.44	886498.948	1.9048	3.5460000000000003	0.89	30.709	37.8719	4.6116	1.6065	1.6074	0.9743	0.9743	186285.185	184681.195	99205.1876	4780077.8471	4738919.4637	-0.0023366780704194715
600271.SH	20180504	24.3793	24.4079	23.5698	23.7793	24.4364	-0.6570999999999998	-2.689	312979.27	785107.0009999998	1.6947	3.1549	0.82	29.8832	36.8535	4.4876	1.5633	1.5641	1.0012	1.0012	186285.185	184681.195	99205.1876	4651541.0695	4611489.4392	0.00761166224405264
600271.SH	20180507	23.9603	24.9031	23.9508	24.4841	23.7793	0.7048000000000023	2.9639	309628.82	796992.935	1.6766	3.1211	0.8	30.7688	37.9457	4.6206	1.6096	1.6105	0.9724	0.9724	186285.185	184681.195	99205.1876	4789392.1064	4748153.5235	0.0035002307620046976
600271.SH	20180508	24.5698	25.2364	24.3984	24.5222	24.4841	0.0381	0.1556	240268.75	625283.514	1.301	2.4219	0.61	30.8167	38.0047	4.6278	1.6121	1.6130000000000002	0.9709	0.9709	186285.185	184681.195	99205.1876	4796843.5138	4755540.7713	0.0007748081330385671
600271.SH	20180509	24.5412	24.8364	24.0555	24.3412	24.5222	-0.1810000000000009	-0.7381	157824.6	404948.982	0.8546	1.5909	0.41	30.5893	37.7243	4.5936	1.6002	1.6011	0.9781	0.9781	186285.185	184681.195	99205.1876	4761449.3286	4720451.3442	0.0015652473994708569
600271.SH	20180510	24.3793	24.6269	23.7127	23.9889	24.3412	-0.3522999999999996	-1.4473	224940.2	568048.361	1.218	2.2674	0.82	30.1465	37.1782	4.5271	1.5771	1.5779	0.9925	0.9925	186285.185	184681.195	99205.1876	4692523.8102	4652119.3021	0.007540987706814302
600271.SH	20180511	24.1698	25.284	24.027	25.2078	23.9889	1.218899999999998	5.0811	328465.67	854783.305	1.7786	3.3110000000000004	1.32	31.6784	39.0674	4.7572	1.6572	1.6581	0.9445	0.9445	186285.185	184681.195	99205.1876	4930968.847	4888511.2317	0.0015114369361864195
600271.SH	20180514	25.2459	25.4554	23.7222	23.8841	25.2078	-1.3236999999999988	-5.2512	319363.03	817563.26	1.7293	3.2192	1.27	30.0149	37.0159	4.5074	1.5702	1.571	0.9968	0.9968	186285.185	184681.195	99205.1876	4672032.4398	4631804.3706	0.007976017517930343
600271.SH	20180515	24.0746	24.3412	23.008000000000006	24.1412	23.8841	0.2571000000000012	1.0764	247796.46	615677.0989999999	1.3418	2.4978	0.97	30.338	37.4144	4.5559	1.5871	1.5879	0.9862	0.9862	186285.185	184681.195	99205.1876	4722329.4398	4681668.2933	-0.009465146720129916
600271.SH	20180516	23.9127	24.7126	23.7032	24.0079	24.1412	-0.1333000000000019	-0.5522	178410.42	454297.171	0.966	1.7984	0.7	30.1705	37.2077	4.5307	1.5783	1.5792	0.9917	0.9917	186285.185	184681.195	99205.1876	4696249.5139	4655812.926	-0.005552339021738612
600271.SH	20180517	23.8746	23.9889	23.2175	23.2841	24.0079	-0.7238000000000007	-3.0148	166170.02	409689.781	0.8998	1.675	0.64	29.2609	36.086	4.3941	1.5308	1.5316	1.0225	1.0225	186285.185	184681.195	99205.1876	4554672.7733	4515455.2178	-0.0024523172465329723
600271.SH	20180518	23.227	23.6079	22.9889	23.4175	23.2841	0.1334000000000017	0.5729	137158.92	336071.802	0.7427	1.3826	0.55	29.4285	36.2927	4.4193	1.5395	1.5403	1.0167	1.0167	186285.185	184681.195	99205.1876	4580752.6992	4541310.5851	0.004471015266360676
600271.SH	20180521	23.5222	24.4269	23.5032	24.2555	23.4175	0.8380000000000011	3.5785	241581.62	607391.823	1.3081	2.4352	1.15	30.4816	37.5915	4.5775	1.5946	1.5955	0.9815	0.9815	186285.185	184681.195	99205.1876	4744683.662	4703830.0367	0.0
