ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300502.SZ	20180502	10.6768	10.7418	10.0017	10.0717	10.6868	-0.6151	-5.7557	51419.15	105971.223	4.1479	4.6169	0.74	43.101000000000006	61.721	4.3871	5.4574	5.5461	0.5672	0.5672	23774.25	12396.389	11137.2415	478813.395	249663.2745	0.0
300502.SZ	20180503	10.0717	10.3067	9.9116	10.2867	10.0717	0.2149999999999998	2.1347	36910.75	74831.81599999999	2.9775	3.3142	0.57	44.0213	63.0388	4.4808	5.5739	5.6645	0.5554	0.5554	23774.25	12396.389	11137.2415	489036.3225	254993.7217	-0.008749161538685862
300502.SZ	20180504	10.1967	10.2517	10.0767	10.0867	10.2867	-0.1999999999999993	-1.9443	28674.35	58139.62	2.3131	2.5746	0.49	43.1652	61.8129	4.3936	5.4655	5.5543	0.5664	0.5664	23774.25	12396.389	11137.2415	479526.6225	250035.1661	0.0039656180911496475
300502.SZ	20180507	10.1267	10.3267	10.1067	10.2867	10.0867	0.1999999999999993	1.9828	28018.83	57394.028	2.2602	2.5158	0.62	44.0213	63.0388	4.4808	5.5739	5.6645	0.5554	0.5554	23774.25	12396.389	11137.2415	489036.3225	254993.7217	0.0024303226496350003
300502.SZ	20180508	10.3117	10.4567	10.3017	10.4517	10.2867	0.1650000000000009	1.604	29266.35	60712.363	2.3609	2.6278	0.8	44.7275	64.0501	4.5527	5.6633	5.7554	0.5466	0.5466	23774.25	12396.389	11137.2415	496881.825	259084.5301	-0.00956782150272218
300502.SZ	20180509	10.3517	10.5668	10.2517	10.5267	10.4517	0.0749999999999992	0.7176	33740.0	70323.12299999999	2.7218	3.0295	0.97	45.0485	64.5098	4.5853	5.704	5.7967	0.5427	0.5427	23774.25	12396.389	11137.2415	500447.9625	260943.9885	-0.0037998613050622843
300502.SZ	20180510	10.4867	10.8518	10.4867	10.6968	10.5267	0.1700999999999997	1.6159	48605.5	103896.249	3.9209	4.3642	1.55	45.7761	65.5517	4.6594	5.7961	5.8903	0.5341	0.5341	23774.25	12396.389	11137.2415	508531.2075	265158.7607	0.0023371475581482645
300502.SZ	20180511	10.7218	10.7268	10.3367	10.3617	10.6968	-0.3350999999999988	-3.1327	39072.5	81747.813	3.1519	3.5083	1.16	44.3423	63.4985	4.5134	5.6146	5.7058	0.5514	0.5514	23774.25	12396.389	11137.2415	492602.46	256853.1801	0.018346410338071866
300502.SZ	20180514	10.5518	10.7918	10.3817	10.4467	10.3617	0.084999999999999	0.8203	38582.0	81811.673	3.1124	3.4642	1.08	44.7061	64.0194	4.5505	5.6606	5.7526	0.5469	0.5469	23774.25	12396.389	11137.2415	496644.0825	258960.5662	-0.008136540725779344
300502.SZ	20180515	10.3617	10.3767	10.1017	10.2917	10.4467	-0.1549999999999993	-1.4837	43679.6	89240.76699999998	3.5236	3.9219	1.15	44.0427	63.0694	4.4830000000000005	5.5766	5.6672	0.5551	0.5551	23774.25	12396.389	11137.2415	489274.065	255117.6856	0.0
300502.SZ	20180516	10.2917	10.3317	10.1117	10.1567	10.2917	-0.1349999999999998	-1.3117	27014.0	54935.633	2.1792	2.4256	0.66	43.4649	62.242	4.4241	5.5035	5.5929	0.5625	0.5625	23774.25	12396.389	11137.2415	482855.0175	251770.6606	-0.0009845717605129188
300502.SZ	20180517	10.1467	10.2517	10.0717	10.1717	10.1567	0.0149999999999987	0.1477	21347.56	43241.47	1.7221	1.9168	0.54	43.5291	62.3339	4.4307	5.5116	5.6011	0.5617	0.5617	23774.25	12396.389	11137.2415	483568.245	252142.5523	-0.0014746797487144522
300502.SZ	20180518	10.1567	10.2417	10.0767	10.1767	10.1717	0.0050000000000007	0.0492	18559.03	37750.376	1.4971	1.6664	0.55	43.5505	62.3646	4.4329	5.5143	5.6039	0.5614	0.5614	23774.25	12396.389	11137.2415	483805.9875	252266.5162	0.022109328171214603
300502.SZ	20180521	10.4017	10.6418	10.3167	10.5117	10.1767	0.3349999999999991	3.2918	47993.63	100933.304	3.8716	4.3093	1.61	44.9843	64.4178	4.5788	5.6959	5.7884	0.5435	0.5435	23774.25	12396.389	11137.2415	499734.735	260572.0968	0.010949703663536819
300502.SZ	20180522	10.6268	11.4919	10.6268	11.0918	10.5117	0.5800999999999998	5.5186	96392.38	212319.695	7.7758	8.655	3.04	47.4668	67.9728	4.8315	6.0102	6.1078	0.5151	0.5151	23774.25	12396.389	11137.2415	527312.865	274951.908	0.0144340864422366
300502.SZ	20180523	11.2519	11.3419	10.6568	10.6668	11.0918	-0.4249999999999989	-3.8317	66350.5	144893.312	5.3524	5.9575	1.57	45.6477	65.3679	4.6463	5.7799	5.8738	0.5356	0.5356	23774.25	12396.389	11137.2415	507104.7525	264414.9774	0.000468744140698148
300502.SZ	20180524	10.6718	10.8718	10.6368	10.6418	10.6668	-0.0250000000000003	-0.2344	33513.0	71864.47	2.7034	3.0091	0.67	45.5407	65.2146	4.6354	5.7663	5.86	0.5368	0.5368	23774.25	12396.389	11137.2415	505916.04	263795.1579	0.0042286079422654
300502.SZ	20180525	10.6868	10.6868	10.2617	10.3467	10.6418	-0.2950999999999997	-2.773	40899.62	84757.94900000001	3.2993	3.6723	0.78	44.2781	63.4065	4.5069	5.6064	5.6975	0.5522	0.5522	23774.25	12396.389	11137.2415	491889.2325	256481.2884	0.0014497375974949084
300502.SZ	20180528	10.3617	10.6968	10.3617	10.4967	10.3467	0.1500000000000003	1.4497	33543.34	70718.422	2.7059	3.0118	0.59	44.9201	64.3259	4.5723	5.6877	5.7801	0.5443	0.5443	23774.25	12396.389	11137.2415	499021.5075	260200.2051	-0.010479484028313776
300502.SZ	20180529	10.3867	10.4967	10.2517	10.2567	10.4967	-0.2400000000000002	-2.2864	29028.58	60111.50700000001	2.3417	2.6064	0.54	43.8929	62.8549	4.4677	5.5577	5.648	0.557	0.557	23774.25	12396.389	11137.2415	487609.8675	254249.9384	-0.06728284925950852
300502.SZ	20180530	9.5666	9.5916	9.2315	9.2315	10.2567	-1.0252	-9.9954	59184.4	110804.043	4.7743	5.3141	1.46	39.5057	56.5725	4.0212	5.0022	5.0834	0.6189	0.6189	23774.25	12396.389	11137.2415	438872.655	228837.3409	0.007582733033634868
300502.SZ	20180531	9.3015	9.4166	8.5014	9.0515	9.2315	-0.1799999999999997	-1.9498	36202.12	65972.122	2.9204	3.2505	0.92	38.7353	55.4692	3.9427	4.9046	4.9843	0.6312	0.6312	23774.25	12396.389	11137.2415	430313.925	224374.6409	-0.011047892614483943
300502.SZ	20180601	8.9515	9.0265	8.6514	8.7715	9.0515	-0.2800000000000011	-3.0934	24280.16	42972.432	1.9586	2.1801	0.61	37.5369	53.753	3.8207	4.7529	4.8301	0.6513	0.6513	23774.25	12396.389	11137.2415	417000.345	217432.6631	0.009120446901898201
300502.SZ	20180604	8.8515	8.9665	8.7565	8.8515	8.7715	0.08	0.912	16042.16	28428.876	1.2941	1.4404	0.44	37.8793	54.2434	3.8556	4.7962	4.8742	0.6454		23774.25	12396.389	11137.2415	420804.225	219416.0853	0.0005648760097159557
