ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
688799.SH	20210713	61.2	62.99	53.77	54.0	30.82	23.18	75.2109	145020.57	846278.175	75.8135	75.8135		34.9252	32.8378	3.7459	5.3283	5.0401			9380.0	1912.8589	1912.8589	506520.0	103294.3806	0.00018518518518514834
688799.SH	20210714	54.01	69.98	54.01	69.94	54.0	15.939999999999998	29.5185	128251.35	785580.8709999999	67.0469	67.0469		45.2346	42.531000000000006	4.8517	6.9011	6.5279			9380.0	1912.8589	1912.8589	656037.2	133785.3515	-0.09922790963683153
688799.SH	20210715	63.0	65.19	58.15	58.65	69.94	-11.29	-16.1424	92605.47	567293.618	48.4121	48.4121		37.9326	35.6655	4.0685	5.7871	5.4742			9380.0	1912.8589	1912.8589	550137.0	112189.1745	-0.004092071611253231
688799.SH	20210716	58.41	60.6	55.31	56.55	58.65	-2.1000000000000014	-3.5806	55236.36	313766.503	28.8763	28.8763		36.5744	34.3884	3.9228	5.5799	5.2782			9380.0	1912.8589	1912.8589	530439.0	108172.1708	-0.01768346595932803
688799.SH	20210719	55.55	56.2	51.7	51.91	56.55	-4.6400000000000015	-8.2051	44867.57	238718.678	23.4558	23.4558		33.5735	31.5668	3.6010000000000004	5.122000000000001	4.8451			9380.0	1912.8589	1912.8589	486915.8	99296.5055	-0.009632055480639569
688799.SH	20210720	51.41	53.85	51.41	52.05	51.91	0.1400000000000005	0.2697	29623.08	156189.434	15.4863	15.4863	0.32	33.664	31.652	3.6107	5.1359	4.8581			9380.0	1912.8589	1912.8589	488229.0	99564.3057	-0.0013448607108549526
688799.SH	20210721	51.98	53.3	49.49	52.5	52.05	0.4500000000000029	0.8646	51088.95	260142.432	26.7082	26.7082	0.73	33.955	31.9256	3.6419	5.1803	4.9001			9380.0	1912.8589	1912.8589	492450.0	100425.0923	-0.018857142857142895
688799.SH	20210722	51.51	52.0	49.51	49.59	52.5	-2.9099999999999966	-5.5429	34577.47	174070.91100000002	18.0763	18.0763	0.63	32.073	30.156	3.44	4.8931	4.6285			9380.0	1912.8589	1912.8589	465154.2	94858.6729	0.005847953216374251
688799.SH	20210723	49.88	50.21	47.48	47.9	49.59	-1.6900000000000048	-3.4079	23750.65	114779.071	12.4163	12.4163	0.55	30.9799	29.1283	3.3228	4.7264	4.4708			9380.0	1912.8589	1912.8589	449302.0	91625.9413	-0.005219206680584551
688799.SH	20210726	47.65	47.65	45.0	45.05	47.9	-2.8500000000000014	-5.9499	21077.11	96960.865	11.0186	11.0186	0.57	29.1367	27.3952	3.1251	4.4452	4.2048			9380.0	1912.8589	1912.8589	422569.0	86174.2934	0.012208657047724846
688799.SH	20210727	45.6	46.83	44.44	44.47	45.05	-0.5799999999999983	-1.2875	18510.57	84416.975	9.6769	9.6769	0.58	28.7615	27.0425	3.0849	4.3879	4.1507			9380.0	1912.8589	1912.8589	417128.6	85064.8353	-0.006521250281088355
688799.SH	20210728	44.18	45.0	42.86	43.81	44.47	-0.6599999999999966	-1.4841	16929.47	73850.629	8.8503	8.8503	0.57	28.3347	26.6412	3.0391	4.3228	4.0891			9380.0	1912.8589	1912.8589	410937.8	83802.3484	0.010728144259301502
688799.SH	20210729	44.28	45.8	43.88	44.1	43.81	0.2899999999999991	0.6619	17940.79	80300.409	9.379	9.379	0.78	28.5222	26.8175	3.0592	4.3514	4.1161			9380.0	1912.8589	1912.8589	413658.0	84357.0775	0.003401360544217655
688799.SH	20210730	44.25	45.6	42.5	44.98	44.1	0.8799999999999955	1.9955	29520.58	130249.695	15.4327	15.4327	1.5	29.0914	27.3527	3.1202	4.4382	4.1983			9380.0	1912.8589	1912.8589	421912.4	86040.3933	0.0004446420631392425
688799.SH	20210802	45.0	45.01	43.21	44.45	44.98	-0.5299999999999939	-1.1783	18930.59	83428.851	9.8965	9.8965	0.91	28.7486	27.0304	3.0835	4.386	4.1488			9380.0	1912.8589	1912.8589	416941.0	85026.5781	-0.007874015748031527
688799.SH	20210803	44.1	48.2	44.1	46.95	44.45	2.5	5.6243	30684.61	141703.302	16.0412	16.0412	1.51	30.3655	28.5506	3.2569	4.6326	4.3821			9380.0	1912.8589	1912.8589	440391.0	89808.7254	0.0008519701810436452
688799.SH	20210804	46.99	47.7	45.52	46.61	46.95	-0.3400000000000034	-0.7242	23045.39	107167.272	12.0476	12.0476	1.01	30.1456	28.3439	3.2333	4.5991	4.3504			9380.0	1912.8589	1912.8589	437201.8	89158.3533	-0.013087320317528415
688799.SH	20210805	46.0	47.4	45.62	45.85	46.61	-0.7599999999999979	-1.6306	15474.88	71656.766	8.0899	8.0899	0.64	29.6541	27.8817	3.1806	4.5241	4.2795			9380.0	1912.8589	1912.8589	430073.0	87704.5806	-0.0008724100327153576
688799.SH	20210806	45.81	45.82	43.22	43.52	45.85	-2.3299999999999983	-5.0818	17965.81	79145.704	9.3921	9.3921	0.76	28.1471	26.4648	3.019	4.2942	4.062			9380.0	1912.8589	1912.8589	408217.6	83247.6193	-0.0029871323529412352
688799.SH	20210809	43.39	44.1	42.86	44.0	43.52	0.4799999999999969	1.1029	13720.54	59548.997	7.1728	7.1728	0.65	28.4576	26.7567	3.0523	4.3415	4.1068			9380.0	1912.8589	1912.8589	412720.0	84165.7916	0.0004545454545455256
688799.SH	20210810	44.02	44.02	43.2	43.5	44.0	-0.5	-1.1364	11527.53	50017.77099999999	6.0263	6.0263	0.57	28.1342	26.4527	3.0176	4.2922	4.0601			9380.0	1912.8589	1912.8589	408030.0	83209.3622	0.0
688799.SH	20210811	43.5	43.97	43.1	43.68	43.5	0.1799999999999997	0.4138	10700.8	46501.631	5.5941	5.5941	0.65	28.2506	26.5621	3.0301	4.31	4.0769			9380.0	1912.8589	1912.8589	409718.4	83553.6768	-0.0018315018315017925
688799.SH	20210812	43.6	44.7	43.28	44.55	43.68	0.8699999999999974	1.9918	12877.92	56634.818	6.7323	6.7323	0.93	28.8133	27.0912	3.0904	4.3958	4.1581			9380.0	1912.8589	1912.8589	417879.0	85217.864	0.00022446689113367265
