ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
688180.SH	20200715	216.0	220.4	141.88	151.0	55.5	95.5	172.0721	424179.93	7564562.329	62.0645	62.0645				17.6003	169.7389	169.7389			87127.65	6834.5011	6834.5011	13156275.15	1032009.6661	-0.039735099337748346
688180.SH	20200716	145.0	145.0	124.56	126.3	151.0	-24.70000000000001	-16.3576	220218.04	2959420.697	32.2215	32.2215				14.7213	141.9736	141.9736			87127.65	6834.5011	6834.5011	11004222.195	863197.4889	0.0215360253365005
688180.SH	20200717	129.02	130.01	113.51	115.99	126.3	-10.310000000000002	-8.1631	153313.02	1850329.39	22.4322	22.4322				13.5196	130.3842	130.3842			87127.65	6834.5011	6834.5011	10105936.1235	792733.7826	0.004396930769894
688180.SH	20200720	116.5	117.9	105.85	111.65	115.99	-4.339999999999988	-3.7417	125077.1	1377561.1930000002	18.3008	18.3008				13.0138	125.5056	125.5056			87127.65	6834.5011	6834.5011	9727802.1225	763072.0478	0.012091356918943074
688180.SH	20200721	113.0	119.9	112.5	116.2	111.65	4.549999999999997	4.0752	113645.82	1332215.647	16.6283	16.6283				13.5441	130.6202	130.6202			87127.65	6834.5011	6834.5011	10124232.93	794169.0278	0.005851979345955186
688180.SH	20200722	116.88	121.99	113.76	117.4	116.2	1.2000000000000028	1.0327	94889.74	1125260.508	13.8839	13.8839	0.46			13.684	131.9692	131.9692			87127.65	6834.5011	6834.5011	10228786.11	802370.4291	-0.029982964224872316
688180.SH	20200723	113.88	125.5	112.0	123.13	117.4	5.729999999999992	4.8807	123040.16	1453960.509	18.0028	18.0028	0.87			14.3519	138.4102	138.4102			87127.65	6834.5011	6834.5011	10728027.5445	841532.1204	-0.024445707788516128
688180.SH	20200724	120.12	127.94	114.1	114.36	123.13	-8.769999999999996	-7.1226	98428.83	1196352.122	14.4018	14.4018	0.81			13.3296	128.5519	128.5519			87127.65	6834.5011	6834.5011	9963918.054	781593.5458	-0.003147953830010488
688180.SH	20200727	114.0	116.88	106.03	107.0	114.36	-7.3599999999999985	-6.4358	73299.45	805208.0140000002	10.7249	10.7249	0.66			12.4718	120.2785	120.2785			87127.65	6834.5011	6834.5011	9322658.55	731291.6177	0.012149532710280348
688180.SH	20200728	108.3	108.88	104.0	105.5	107.0	-1.5	-1.4019	60997.16	645653.711	8.9249	8.9249	0.61			12.2969	118.5924	118.5924			87127.65	6834.5011	6834.5011	9191967.075	721039.8661	0.03317535545023697
688180.SH	20200729	109.0	126.6	108.0	126.6	105.5	21.099999999999994	20.0	168038.55	2028977.286	24.5868	24.5868	1.86			14.7563	142.3109	142.3109			87127.65	6834.5011	6834.5011	11030360.49	865247.8393	0.05055292259083733
