ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603289.SH	20180502	12.5305	12.7384	11.9713	12.2581	12.5448	-0.2866999999999997	-2.2854	39039.4	67346.86099999999	7.6548	7.6548	0.68	41.7701	40.1032	3.8455	4.9609	4.7017			20400.0	5100.0	5100.0	348840.0	87210.0	-0.0005873667207806253
603289.SH	20180503	12.2509	12.8889	11.8996	12.7455	12.2581	0.4873999999999992	3.9761	56926.22	99050.761	11.162	11.162	0.99	43.4312	41.6979	3.9984	5.1582	4.8886			20400.0	5100.0	5100.0	362712.0	90678.0	-0.006747479502569558
603289.SH	20180504	12.6595	12.8889	12.5735	12.6595	12.7455	-0.0860000000000003	-0.6747	55167.48	98026.342	10.8172	10.8172	1.0	43.1381	41.4165	3.9714	5.1234	4.8556			20400.0	5100.0	5100.0	360264.0	90066.0	-0.001129586476558999
603289.SH	20180507	12.6452	13.2903	12.6452	13.0394	12.6595	0.379900000000001	3.0009	88564.14	161675.478	17.3655	17.3655	1.82	44.4327	42.6594	4.0906	5.2772	5.0014			20400.0	5100.0	5100.0	371076.0	92769.0	0.003297697746828785
603289.SH	20180508	13.0824	13.2258	12.9032	13.2186	13.0394	0.1791999999999998	1.3743	77236.09	141193.40300000002	15.1443	15.1443	1.4	45.0434	43.2457	4.1468	5.3497	5.0701			20400.0	5100.0	5100.0	376176.0	94044.0	-0.00216361793230757
603289.SH	20180509	13.19	13.19	12.8889	13.0968	13.2186	-0.1218000000000003	-0.9214	57688.92	104986.188	11.3116	11.3116	0.91	44.6281	42.8471	4.1086	5.3004	5.0234			20400.0	5100.0	5100.0	372708.0	93177.0	0.010941604055952597
603289.SH	20180510	13.2401	13.5914	13.0108	13.4767	13.0968	0.3798999999999992	2.9007	103722.53	193330.026	20.3378	20.3378	1.55	45.9227	44.09	4.2278	5.4541	5.1691			20400.0	5100.0	5100.0	383520.0	95880.0	-0.010106331668731868
603289.SH	20180511	13.3405	13.5341	12.767	12.9247	13.4767	-0.5519999999999996	-4.096	67583.3	123693.421	13.2516	13.2516	0.88	44.0419	42.2842	4.0546	5.2307	4.9574			20400.0	5100.0	5100.0	367812.0	91953.0	-0.006653926203316155
603289.SH	20180514	12.8387	13.2401	12.8315	13.2258	12.9247	0.3010999999999999	2.3296	58055.7	106161.462	11.3835	11.3835	0.74	45.0678	43.2692	4.1491	5.3526	5.0728			20400.0	5100.0	5100.0	376380.0	94095.0	0.002170001058537148
603289.SH	20180515	13.2545	13.4552	13.0466	13.3978	13.2258	0.1720000000000006	1.3005	63713.8	117829.899	12.4929	12.4929	0.87	45.654	43.832	4.2031	5.4222	5.1388			20400.0	5100.0	5100.0	381276.0	95319.0	-0.0026646165788413237
603289.SH	20180516	13.3621	14.0096	13.2308	13.3903	13.3997	-0.0093999999999994	-0.0702	73591.38	106365.771	14.4297	14.4297	1.05	45.3145	43.5061	4.2974	5.3819	5.1006		0.7008	26520.0	5100.0	5100.0	378440.4	72777.0	-0.030835754240009595
603289.SH	20180517	12.9774	13.3903	12.771	13.3715	13.3903	-0.0188000000000006	-0.1404	83819.32	117103.866	12.6424	12.6424	1.14	45.25100000000001	43.4451	4.2914	5.3743	5.0935		0.7018	26520.0	6630.0	6630.0	377910.0	94477.5	-0.007014919792095119
603289.SH	20180518	13.2777	13.9439	13.0431	13.5216	13.3715	0.1501000000000001	1.1225	103344.04	147905.499	15.5873	15.5873	1.49	45.7591	43.9329	4.3396	5.4347	5.1507		0.6940000000000001	26520.0	6630.0	6630.0	382153.2	95538.3	0.007639628446337774
603289.SH	20180521	13.6249	14.2066	13.4466	13.8407	13.5216	0.3191000000000006	2.3599	147936.6	218177.133	22.3132	22.3132	1.93	46.8387	44.9695	4.442	5.5629	5.2722		0.6779999999999999	26520.0	6630.0	6630.0	391170.0	97792.5	-0.0033885569371491925
603289.SH	20180522	13.7938	14.2536	13.5404	14.1222	13.8407	0.2814999999999994	2.0339	139027.2	205187.153	20.9694	20.9694	1.47	47.7914	45.8841	4.5323	5.6761	5.3794		0.6645	26520.0	6630.0	6630.0	399126.0	99781.5	-0.015280905241392969
603289.SH	20180523	13.9064	14.019	13.6342	13.6812	14.1222	-0.4409999999999989	-3.1227	93280.68	137880.38199999998	14.0695	14.0695	0.85	46.2989	44.4512	4.3908	5.4988	5.2114		0.6859	26520.0	6630.0	6630.0	386661.6	96665.4	0.0013668391661549463
603289.SH	20180524	13.6999	14.5444	13.6061	14.3099	13.6812	0.6287000000000003	4.5954	162854.47	245156.387	24.5633	24.5633	1.44	48.4265	46.4939	4.5926	5.7515	5.4509		0.6557	26520.0	6630.0	6630.0	404430.0	101107.5	-0.009839341994004184
603289.SH	20180525	14.1691	14.2536	13.897	13.9908	14.3099	-0.3191000000000006	-2.2299	102419.13	153586.719	15.4478	15.4478	0.79	47.3468	45.4573	4.4902	5.6233	5.3294		0.6707	26520.0	6630.0	6630.0	395413.2	98853.3	0.006039683220401996
603289.SH	20180528	14.0753	14.0753	13.1463	13.212	13.9908	-0.7788000000000004	-5.5665	86317.68	124416.748	13.0193	13.0193	0.67	44.7112	42.9268	4.2402	5.3102	5.0327		0.7102	26520.0	6630.0	6630.0	373401.6	93350.4	-0.004261277626400261
603289.SH	20180529	13.1557	13.653	13.0712	13.2495	13.212	0.0374999999999996	0.2838	55911.03	79755.25099999999	8.433	8.433	0.48	44.8382	43.0487	4.2523	5.3253	5.047		0.7082	26520.0	6630.0	6630.0	374462.4	93615.6	-0.02195554549228264
603289.SH	20180530	12.9586	12.9868	11.9264	11.9264	13.2495	-1.3231000000000002	-9.986	77069.15	100829.541	11.6243	11.6243	0.77	40.3607	38.75	3.8276	4.7935	4.543		0.7868	26520.0	6630.0	6630.0	337069.2	84267.3	0.022035148913335155
603289.SH	20180531	12.1892	12.3206	12.039	12.086	11.9264	0.159600000000001	1.3382	45243.04	58652.412	6.824	6.824	0.47	40.9005	39.2683	3.8788	4.8576	4.6038		0.7764	26520.0	6630.0	6630.0	341577.6	85394.4	0.009316564620221783
603289.SH	20180601	12.1986	12.3769	11.2696	11.8608	12.086	-0.2252000000000009	-1.8633	57763.7	73743.439	8.7125	8.7125	0.79	40.1384	38.5366	3.8066	4.7671	4.518		0.7911	26520.0	6630.0	6630.0	335212.8	83803.2	0.003954202077431609
603289.SH	20180604	11.9077	12.086	11.7763	11.9264	11.8608	0.0655999999999998	0.5531	31393.39	39888.949	4.7351	4.7351	0.49	40.3607	38.75	3.8276	4.7935	4.543		0.7868	26520.0	6630.0	6630.0	337069.2	84267.3	0.006296954655218745
603289.SH	20180605	12.0015	12.4144	11.964	12.3581	11.9264	0.4317000000000011	3.6197	48383.61	63072.621	7.2977	7.2977	0.9	41.8214	40.1524	3.9662	4.967	4.7074		0.7593	26520.0	6630.0	6630.0	349268.4	87317.1	0.0
603289.SH	20180606	12.3581	12.6396	12.2924	12.5458	12.3581	0.1876999999999996	1.5188	50905.56	67811.745	7.6781	7.6781	0.98	42.4565	40.7622	4.0264	5.0425	4.7789		0.7479	26520.0	6630.0	6630.0	354572.4	88643.1	0.0014905386663266454
