ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002117.SZ	20180502	9.8369	9.9075	9.6191	9.7898	9.8016	-0.0118000000000009	-0.1204	22614.01	37485.849	0.6218	0.9446	0.7	26.0641	24.2493	4.23	4.232	4.1038	1.804	4.2093	36377.7614	36367.089	23940.9423	604962.1721	604784.6901	0.0012053361662139085
002117.SZ	20180503	9.8016	9.8016	9.2305	9.5602	9.7898	-0.2295999999999996	-2.3453	63969.11	103013.19	1.759	2.672	2.16	25.4529	23.6806	4.1308	4.1327	4.0076	1.8473	4.3103	36377.7614	36367.089	23940.9423	590774.8451	590601.5254	0.0006171419007971026
002117.SZ	20180504	9.5661	9.6426	9.2482	9.3601	9.5602	-0.2001000000000009	-2.0931	48819.06	78100.369	1.3424	2.0391	1.33	24.92	23.1848	4.0444	4.0462	3.9237	1.8868	4.4025	36377.7614	36367.089	23940.9423	578406.4063	578236.7151	0.0037713272294100726
002117.SZ	20180507	9.3954	9.6721	9.3601	9.6603	9.3601	0.3002000000000002	3.2072	44427.01	72146.142	1.2216	1.8557	1.05	25.7193	23.9285	4.1741	4.176	4.0495	1.8282	4.2657	36377.7614	36367.089	23940.9423	596959.0646	596783.9305	-0.0012214941564960865
002117.SZ	20180508	9.6485	9.6897	9.4778	9.6485	9.6603	-0.0117999999999991	-0.1221	42955.66	69886.225	1.1812	1.7942	0.94	25.6879	23.8993	4.169	4.1709	4.0446	1.8304	4.2709	36377.7614	36367.089	23940.9423	596231.5093	596056.5887	-0.004881587811576967
002117.SZ	20180509	9.6014	9.625	9.5072	9.5896	9.6485	-0.0588999999999995	-0.6105	32285.79	52435.945	0.8878	1.3486	0.72	25.5312	23.7535	4.1436	4.1455	4.0199	1.8416	4.2971	36377.7614	36367.089	23940.9423	592593.7332	592419.8798	0.00552682072244922
002117.SZ	20180510	9.6426	10.0665	9.6014	10.0429	9.5896	0.4532999999999987	4.727	61102.22	102238.887	1.6802	2.5522	1.31	26.738000000000003	24.8763	4.3394	4.3414	4.2099	1.7585	4.1032	36377.7614	36367.089	23940.9423	620604.6095	620422.5383	-0.004689880413028146
002117.SZ	20180511	9.9958	9.9958	9.7191	9.7839	10.0429	-0.2590000000000003	-2.5789	64036.78	107098.15	1.7608	2.6748	1.39	26.0484	24.2347	4.2275	4.2294	4.1013	1.8051	4.2118	36377.7614	36367.089	23940.9423	604598.3945	604421.0192	-0.006020094236449627
002117.SZ	20180514	9.725	9.7309	9.3659	9.4954	9.7839	-0.2884999999999991	-2.9487	57801.32	93387.736	1.5894	2.4143	1.18	25.2804	23.5202	4.1029	4.1047	3.9804	1.8599	4.3397	36377.7614	36367.089	23940.9423	586773.2914	586601.1456	0.004349474482380908
002117.SZ	20180515	9.5367	9.5602	9.3542	9.5308	9.4954	0.0353999999999992	0.3728	24730.5	39750.843	0.68	1.033	0.48	25.3745	23.6077	4.1181	4.12	3.9952	1.853	4.3237	36377.7614	36367.089	23940.9423	588955.9571	588783.1709	-0.003095228102572581
