ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002411.SZ	20180502	27.2017	27.3412	26.8031	27.3113	27.1818	0.1295000000000001	0.4764	49074.62	133341.333	1.6669	2.2939	1.19	47.0521	44.5661	4.5178	7.8241	6.6069	0.2919	0.2919	153228.3909	29440.6375	21393.1052	4199990.1946	806967.8739	-0.005473924712481638
002411.SZ	20180503	27.1618	27.8394	26.9028	27.8294	27.3113	0.5181000000000004	1.897	46602.2	128391.587	1.5829	2.1784	1.05	47.9447	45.4115	4.6035	7.9725	6.7323	0.2864	0.2864	153228.3909	29440.6375	21393.1052	4279668.9578	822277.0054	-0.00035573889483777026
002411.SZ	20180504	27.8195	29.1447	27.66	28.9454	27.8294	1.1159999999999997	4.0101	60865.08	174533.438	2.0674	2.8451	1.53	49.8673	47.2326	4.7881	8.2923	7.0022	0.2754	0.2754	153228.3909	29440.6375	21393.1052	4451284.7556	855250.5194	0.0
002411.SZ	20180507	28.9454	30.151	28.7461	29.9418	28.9454	0.9964000000000012	3.4423	62093.69	182188.109	2.1091	2.9025	1.35	51.5839	48.8585	4.9529	8.5777	7.2433	0.2662	0.2662	153228.3909	29440.6375	21393.1052	4604513.1465	884691.1569	-0.0009986039583459033
002411.SZ	20180508	29.9119	31.4464	29.6927	31.2869	29.9418	1.3450999999999986	4.4924	32828.04	100182.635	1.1151	1.5345	0.63	53.9013	51.0534	5.1754	8.9631	7.5687	0.2548	0.2548	153228.3909	29440.6375	21393.1052	4811371.4743	924436.0175	0.0015949167223342979
002411.SZ	20180509	31.3368	32.4727	30.709	32.1737	31.2869	0.8867999999999974	2.8344	40718.52	130853.403	1.3831	1.9033	0.81	55.4291	52.5005	5.3221	9.2171	7.7832	0.2478	0.2478	153228.3909	29440.6375	21393.1052	4947744.7422	950638.1849	0.0003108128688961828
002411.SZ	20180510	32.1837	32.7716	31.277	32.0641	32.1737	-0.1095999999999932	-0.3407	46679.05	149164.25	1.5855	2.182	0.96	55.2403	52.3216	5.303999999999999	9.1857	7.7567	0.2486	0.2486	153228.3909	29440.6375	21393.1052	4930889.6192	947399.7148	-0.002485645940475564
002411.SZ	20180511	31.9844	32.8812	31.546	32.7815	32.0641	0.7173999999999978	2.2374	47831.35	154127.283	1.6247	2.2358	0.98	56.4762	53.4923	5.4226	9.3912	7.9302	0.2432	0.2432	153228.3909	29440.6375	21393.1052	5041214.0606	968596.9738	-0.008812897518417344
002411.SZ	20180514	32.4926	32.7417	32.2335	32.5225	32.7815	-0.2590000000000003	-0.7901	27142.65	88297.817	0.9219	1.2688	0.59	56.0299	53.0696	5.3798	9.317	7.8675	0.2451	0.2451	153228.3909	29440.6375	21393.1052	5001374.679	960942.408	-0.01347989853178573
002411.SZ	20180515	32.0841	32.7317	31.4663	32.5025	32.5225	-0.0200000000000031	-0.0615	38981.77	126144.262	1.3241	1.8222	1.0	55.9956	53.037	5.3765	9.3113	7.8627	0.2452	0.2452	153228.3909	29440.6375	21393.1052	4998310.1112	960353.5953	-0.004904238135527975
002411.SZ	20180516	32.3431	32.7616	32.1638	32.1937	32.5025	-0.3087999999999979	-0.9501	24337.76	79237.11200000001	0.8267	1.1376	0.6	55.4634	52.533	5.3254	9.2228	7.7879999999999985	0.2476	0.2476	153228.3909	29440.6375	21393.1052	4950809.31	951226.9976	0.015782591003829907
002411.SZ	20180517	32.7018	32.7317	31.9346	32.3232	32.1937	0.1295000000000001	0.4023	25384.87	82357.305	0.8622	1.1866	0.69	55.6866	52.7444	5.3468	9.2599	7.8193	0.2466	0.2466	153228.3909	29440.6375	21393.1052	4970729.0008	955054.2805	0.00030937530937524783
002411.SZ	20180518	32.3332	32.5623	31.556	31.825	32.3232	-0.4982000000000006	-1.5413	40176.86	128230.435	1.3647	1.878	1.23	54.8283	51.9314	5.2644	9.1172	7.6988	0.2505	0.2505	153228.3909	29440.6375	21393.1052	4894114.8053	940333.9618	0.008141398271798904
