ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002119.SZ	20180502	10.7979	10.9607	10.4235	10.7056	10.8521	-0.1464999999999996	-1.35	43457.89	85418.03199999999	2.1522	4.395	0.74	63.5649	59.8917	5.3724	3.1208	2.9519	0.5068	0.5068	20620.0	20192.5	9887.9319	406832.6	398398.025	-0.011143700493199899
002119.SZ	20180503	10.5863	10.6568	10.1359	10.5646	10.7056	-0.141	-1.3171	36264.16	69865.22099999999	1.7959	3.6675	0.63	62.7272	59.1024	5.3016	3.0797	2.9130000000000003	0.5136	0.5136	20620.0	20192.5	9887.9319	401471.4	393147.975	-0.00873672453287392
002119.SZ	20180504	10.4723	10.7925	10.3421	10.3801	10.5646	-0.1844999999999999	-1.7464	32424.21	62873.418	1.6058	3.2792	0.57	61.6318	58.0703	5.209	3.0259	2.8621	0.5227	0.5227	20620.0	20192.5	9887.9319	394460.6	386282.525	0.0005202262020596958
002119.SZ	20180507	10.3855	10.4669	10.2119	10.4181	10.3801	0.0380000000000002	0.3661	59038.24	112382.637	2.9238	5.9707	1.11	61.8574	58.2828	5.2281	3.037	2.8726	0.5208	0.5208	20620.0	20192.5	9887.9319	395904.0	387696.0	-0.0010462560351696799
002119.SZ	20180508	10.4072	10.4072	10.1847	10.2064	10.4181	-0.2117000000000004	-2.032	37470.46	70767.906	1.8557	3.7895	0.75	60.6009	57.099	5.1219	2.9753	2.8143	0.5316	0.5316	20620.0	20192.5	9887.9319	387862.2	379820.925	0.0058492710456183785
002119.SZ	20180509	10.2661	10.3475	10.1305	10.1793	10.2064	-0.0271000000000007	-0.2655	36105.23	68168.01400000001	1.7881	3.6514	0.87	60.4398	56.9472	5.1083	2.9674	2.8068	0.5329999999999999	0.5329999999999999	20620.0	20192.5	9887.9319	386831.2	378811.3	0.0021317772341910486
002119.SZ	20180510	10.201	10.2987	10.163	10.2661	10.1793	0.0868000000000002	0.8527	29682.09	56018.785	1.47	3.0019	0.74	60.9553	57.4329	5.1518	2.9927	2.8307	0.5285	0.5285	20620.0	20192.5	9887.9319	390130.4	382042.1	-0.0010520061172207263
002119.SZ	20180511	10.2553	10.3529	10.2281	10.2281	10.2661	-0.0380000000000002	-0.3702	31334.58	59389.873	1.5518	3.169	0.8	60.7298	57.2204	5.1328	2.9816	2.8202	0.5305	0.5305	20620.0	20192.5	9887.9319	388687.0	380628.625	-0.016972849307300343
002119.SZ	20180514	10.0545	10.0925	9.4142	9.4902	10.2281	-0.7378999999999998	-7.2144	53874.85	96614.287	2.6681	5.4485	1.39	56.3482	53.092	4.7625	2.7665	2.6168	0.5718	0.5718	20620.0	20192.5	9887.9319	360643.8	353166.825	0.001717561273735126
002119.SZ	20180515	9.5065	9.6475	9.4468	9.6258	9.4902	0.1356000000000001	1.4288	22344.88	39205.999	1.1066	2.2598	0.59	57.1536	53.8509	4.8305	2.806	2.6542	0.5637	0.5637	20620.0	20192.5	9887.9319	365798.8	358214.95	-0.004508716158656954
