ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300565.SZ	20180502	17.5484	19.0069	17.1895	18.5258	17.5331	0.9926999999999992	5.6619	127158.36	304115.024	23.2925	27.2919	1.11	65.9903	65.4455	5.1461	5.7806	5.7677	0.8244	0.8244	16000.0	5459.2	4659.2	388160.0	132440.19199999998	-0.039982079046518924
300565.SZ	20180503	17.7851	18.1135	16.6702	18.0142	18.5258	-0.5116000000000014	-2.7616	97009.69	220079.879	17.7699	20.8211	0.78	64.1678	63.6381	5.0039	5.6209	5.6084	0.8478	0.8478	16000.0	5459.2	4659.2	377440.0	128782.528	-0.020350612294745163
300565.SZ	20180504	17.6476	17.8996	17.136	17.4185	18.0142	-0.5956999999999972	-3.3068	61644.74	141223.552	11.2919	13.2308	0.52	62.0461	61.5339	4.8385	5.4351	5.4229	0.8768	0.8768	16000.0	5459.2	4659.2	364960.0	124524.352	-0.004822458879926697
300565.SZ	20180507	17.3345	18.5258	17.3345	18.2509	17.4185	0.8323999999999998	4.7788	77780.62	183767.723	14.2476	16.694000000000006	0.71	65.01100000000001	64.4744	5.0697	5.6948	5.6821	0.8368	0.8368	16000.0	5459.2	4659.2	382400.0	130474.88	-0.016733421365521826
300565.SZ	20180508	17.9455	18.2127	17.5636	18.1058	18.2509	-0.1451000000000029	-0.795	60807.57	142466.209	11.1385	13.0511	0.66	64.4942	63.9618	5.0294	5.6495	5.6369	0.8435	0.8435	16000.0	5459.2	4659.2	379360.0	129437.632	-0.008433761557070077
300565.SZ	20180509	17.9531	18.1058	17.3422	17.6629	18.1058	-0.4428999999999981	-2.4462	45141.92	104228.556	8.269	9.6888	0.53	62.9165	62.3972	4.9064	5.5113	5.499	0.8647	0.8647	16000.0	5459.2	4659.2	370080.0	126271.296	0.0008662224210067355
300565.SZ	20180510	17.6782	17.8309	17.4262	17.5636	17.6629	-0.0992999999999995	-0.5622	33321.0	76839.363	6.1036	7.1517	0.49	62.5629	62.0465	4.8788	5.4803	5.4681	0.8696	0.8696	16000.0	5459.2	4659.2	368000.0	125561.6	-0.000432713111207677
300565.SZ	20180511	17.555999999999994	17.64	16.9604	17.1207	17.5636	-0.4429000000000016	-2.5217	35331.99	79591.54400000001	6.472	7.5833	0.63	60.9852	60.4818	4.7558	5.3421	5.3302	0.8921	0.8921	16000.0	5459.2	4659.2	358720.0	122395.264	0.0
300565.SZ	20180514	17.1207	17.9378	17.1207	17.4491	17.1207	0.328400000000002	1.9181	49758.45	114825.238	9.1146	10.6796	0.99	62.1549	61.6418	4.847	5.4446	5.4324	0.8753	0.8753	16000.0	5459.2	4659.2	365600.0	124742.72	-0.013565169550292138
300565.SZ	20180515	17.2124	17.4185	16.7465	17.4033	17.4491	-0.0457999999999998	-0.2625	35841.05	79957.286	6.5653	7.6925	0.8	61.9917	61.48	4.8342	5.4303	5.4182	0.8776	0.8776	16000.0	5459.2	4659.2	364640.0	124415.168	-0.008337499209920123
300565.SZ	20180516	17.2582	17.3956	16.9909	17.136	17.4033	-0.2673000000000023	-1.5359	21923.08	49276.35	4.0158	4.7053	0.55	61.0396	60.5358	4.76	5.3469	5.335	0.8913	0.8913	16000.0	5459.2	4659.2	359040.0	122504.448	-0.0004435107376283877
300565.SZ	20180517	17.1284	17.892	17.0367	17.8538	17.136	0.7178000000000004	4.1888	46544.07	107048.617	8.5258	9.9897	1.32	63.5966	63.0716	4.9594	5.5709	5.5584	0.8554	0.8554	16000.0	5459.2	4659.2	374080.0	127636.096	-0.0034222406434484373
300565.SZ	20180518	17.7927	17.7927	17.3269	17.6018	17.8538	-0.2519999999999989	-1.4115	34813.05	80075.354	6.377000000000002	7.4719	0.92	62.6989	62.1813	4.8894	5.4922	5.48	0.8677	0.8677	16000.0	5459.2	4659.2	368800.0	125834.56	0.005641468486177521
