ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300133.SZ	20180502	10.774	11.1107	10.675	11.0513	10.7443	0.3069999999999986	2.8573	146518.94	161512.828	1.2009999999999998	2.2792	1.56	31.13	37.5138	2.8438	3.765	3.6613	0.2653	0.2653	176970.4221	121998.236	64285.6457	1974989.9106	1361500.3138	-0.005374933265769649
300133.SZ	20180503	10.9919	11.1701	10.8037	11.0414	11.0513	-0.0099	-0.0896	76877.48	85366.68199999999	0.6302	1.1959	0.73	31.1021	37.4802	2.8412	3.7617	3.6581	0.2655	0.2655	176970.4221	121998.236	64285.6457	1973220.2064	1360280.3314	0.0035865017117394605
300133.SZ	20180504	11.081	11.0909	10.8829	10.9424	11.0414	-0.0990000000000002	-0.8966	53644.9	59447.653	0.4397	0.8345	0.51	30.8232	37.1441	2.8158	3.7279	3.6252	0.268	0.268	176970.4221	121998.236	64285.6457	1955523.1642	1348080.5078	0.0
300133.SZ	20180507	10.9424	11.1602	10.8928	11.1305	10.9424	0.1881000000000004	1.719	62001.73	69283.075	0.5082	0.9645	0.59	31.3532	37.7828	2.8642	3.792	3.6876	0.2634	0.2634	176970.4221	121998.236	64285.6457	1989147.5444	1371260.1726	0.0035577916535645374
300133.SZ	20180508	11.1701	11.1701	10.9919	11.1206	11.1305	-0.0099	-0.0889	60474.88	67774.92599999999	0.4957	0.9407	0.58	31.3253	37.7491	2.8616	3.7887	3.6843	0.2637	0.2637	176970.4221	121998.236	64285.6457	1987377.8402	1370040.1903	0.0035609589410643384
300133.SZ	20180509	11.1602	11.1701	10.9424	11.0117	11.1206	-0.1089000000000002	-0.9793	47301.33	52667.169	0.3877	0.7358	0.59	31.0184	37.3794	2.8336	3.7516	3.6482	0.2663	0.2663	176970.4221	121998.236	64285.6457	1967911.0938	1356620.3843	0.0
300133.SZ	20180510	11.0117	11.279000000000002	10.9721	11.2295	11.0117	0.2178000000000004	1.9779	86938.25	98019.502	0.7126	1.3524	1.45	31.6321	38.1189	2.8897	3.8258	3.7204	0.2611	0.2611	176970.4221	121998.236	64285.6457	2006844.5866	1383459.9962	0.0026448194487733254
300133.SZ	20180511	11.2592	11.3484	11.081	11.1305	11.2295	-0.0990000000000002	-0.8816	49361.64	55771.067	0.4046	0.7678	0.8	31.3532	37.7828	2.8642	3.792	3.6876	0.2634	0.2634	176970.4221	121998.236	64285.6457	1989147.5444	1371260.1726	-0.0008894479133911343
300133.SZ	20180514	11.1206	11.1899	10.8532	10.8532	11.1305	-0.2773000000000003	-2.4914	53180.1	58936.614	0.4359	0.8272	0.87	30.5721	36.8415	2.7928	3.6976	3.5957	0.2702	0.2702	176970.4221	121998.236	64285.6457	1939595.8262	1337100.6666	0.0018243467364463975
300133.SZ	20180515	10.873	11.0909	10.8235	11.0216	10.8532	0.1684000000000001	1.5516	60110.04	66616.755	0.4927	0.935	1.01	31.0463	37.413	2.8362	3.7549	3.6515	0.266	0.266	176970.4221	121998.236	64285.6457	1969680.798	1357840.3667	0.0008982361907527057
300133.SZ	20180516	11.0315	11.1404	10.9226	10.9622	11.0216	-0.0594000000000001	-0.5389	53453.88	59530.45200000001	0.4382	0.8315	0.9	30.879	37.2113	2.8209	3.7347	3.6318	0.2675	0.2675	176970.4221	121998.236	64285.6457	1959062.5726	1350520.4725	0.0
300133.SZ	20180517	10.9622	11.0414	10.7938	10.8037	10.9622	-0.1585	-1.4459	48494.8	53205.641	0.3975	0.7544	0.8	30.4327	36.6735	2.7801	3.6807	3.5793	0.2714	0.2714	176970.4221	121998.236	64285.6457	1930747.3051	1331000.7548	0.0
300133.SZ	20180518	10.8037	11.0018	10.7938	10.9721	10.8037	0.1684000000000001	1.5587	51361.35	56607.949	0.421	0.799	0.97	30.9069	37.2449	2.8234	3.7381	3.6351	0.2672	0.2672	176970.4221	121998.236	64285.6457	1960832.2769	1351740.4549	0.007218308254572977
300133.SZ	20180521	11.0513	11.2295	10.9919	11.2295	10.9721	0.2574000000000005	2.346	81413.94	91284.697	0.6673	1.2664	1.53	31.6321	38.1189	2.8897	3.8258	3.7204	0.2611	0.2611	176970.4221	121998.236	64285.6457	2006844.5866	1383459.9962	-0.007052851863395535
300133.SZ	20180522	11.1503	11.3979	11.1107	11.2988	11.2295	0.0693000000000001	0.6171	99540.67	113082.421	0.8159	1.5484	1.69	31.8274	38.3542	2.9075	3.8494	3.7433	0.2595	0.2595	176970.4221	121998.236	64285.6457	2019232.5162	1391999.8728	0.0
300133.SZ	20180523	11.2988	11.3583	11.1008	11.2592	11.2988	-0.0396	-0.3505	86116.26	97837.811	0.7059	1.3396	1.29	31.7158	38.2197	2.8973	3.8359	3.7302	0.2604	0.2604	176970.4221	121998.236	64285.6457	2012153.6993	1387119.9433	0.0035348870257211535
300133.SZ	20180524	11.299	11.4977	11.2195	11.2394	11.2592	-0.0198	-0.1759	64494.49	73647.283	0.5287	1.0032	0.88	31.5484	38.0181	2.9094	3.8157	3.7105	0.2618	0.5889	176970.4221	121998.236	64285.6457	2001535.474	1379800.0492	0.0017616598750823033
300133.SZ	20180525	11.2592	11.2791	10.9313	11.0804	11.2394	-0.1590000000000007	-1.4147	62810.65	69910.634	0.5148	0.9771	0.82	31.1021	37.4802	2.8683	3.7617	3.6581	0.2655	0.5974	176970.4221	121998.236	64285.6457	1973220.2064	1360280.3314	-0.005387892133857932
300133.SZ	20180528	11.0207	11.1599	10.8717	10.9412	11.0804	-0.1391999999999988	-1.2563	46368.08	51438.968	0.3801	0.7213	0.59	30.7116	37.0096	2.8323	3.7144	3.6121	0.2689	0.605	176970.4221	121998.236	64285.6457	1948444.3473	1343200.5784	-0.0009048367637919077
300133.SZ	20180529	10.9313	11.2592	10.9313	11.0903	10.9412	0.1490999999999989	1.3627	67437.77	75627.97	0.5528	1.0490000000000002	0.94	31.13	37.5138	2.8709	3.765	3.6613	0.2653	0.5969	176970.4221	121998.236	64285.6457	1974989.9106	1361500.3138	-0.020612607413685688
300133.SZ	20180530	10.8617	11.0207	10.7822	10.8518	11.0903	-0.2384999999999984	-2.1505	64119.26	70248.863	0.5256	0.9974	0.98	30.4605	36.7071	2.8091	3.6841	3.5826	0.2711	0.61	176970.4221	121998.236	64285.6457	1932517.0093	1332220.7371	0.004579885364639933
300133.SZ	20180531	10.9015	10.970999999999998	9.7686	9.9773	10.8518	-0.8745000000000012	-8.0586	353912.36	355999.981	2.901	5.5053	5.8	28.0059	33.749	2.5827	3.3872	3.2939	0.2949	0.6634	176970.4221	121998.236	64285.6457	1776783.0379	1224862.2894	-0.005973559981157193
300133.SZ	20180601	9.9177	10.2059	9.7885	10.1363	9.9773	0.1590000000000007	1.5936	164732.32	167276.58800000002	1.3503	2.5625	1.39	28.4522	34.2868	2.6239	3.4412	3.3464	0.2903	0.653	176970.4221	121998.236	64285.6457	1805098.3054	1244382.0072	-0.031372394266152306
300133.SZ	20180604	9.8183	10.0568	9.4109	9.858	10.1363	-0.2782999999999997	-2.7456	215468.11	209057.334	1.7662	3.3517	1.55	27.6711	33.3456	2.5519	3.3467	3.2545	0.2985	0.6715	176970.4221	121998.236	64285.6457	1755546.5872	1210222.5011	-0.005031446540880489
300133.SZ	20180605	9.8084	10.6034	9.7587	10.4543	9.858	0.5962999999999994	6.0489	176170.41	180457.061	1.444	2.7404	1.02	29.3448	35.3625	2.7062	3.5491	3.4514	0.2815	0.6332	176970.4221	121998.236	64285.6457	1861728.8405	1283421.4427	-0.011411572271696726
