ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
000062.SZ	20180502	14.6003	14.895	14.4061	14.6271	14.6472	-0.0200999999999993	-0.1372	45143.46	98469.818	0.6769	2.7073	0.46	38.2118	33.5963	3.6715	1.8985	1.7174	0.9158	0.9158	72131.6774	66694.9797	16674.6497	1575355.8344	1456618.3566	-0.004122484976516179
000062.SZ	20180503	14.5668	14.7141	14.2855	14.6405	14.6271	0.0133999999999989	0.0916	44539.04	96572.674	0.6678	2.6711	0.45	38.2468	33.626999999999995	3.6748	1.9002	1.719	0.9149	0.9149	72131.6774	66694.9797	16674.6497	1576798.468	1457952.2562	0.012349305010074888
000062.SZ	20180504	14.8213	14.9285	14.319	14.4663	14.6405	-0.174199999999999	-1.1899	45780.8	99858.999	0.6864	2.7455	0.53	37.7919	33.2271	3.6311	1.8776	1.6986	0.9259	0.9259	72131.6774	66694.9797	16674.6497	1558044.2318	1440611.5615	0.004168308413346868
000062.SZ	20180507	14.5266	15.2968	14.386	15.1495	14.4663	0.6831999999999994	4.7227	71546.82	159620.534	1.0727	4.2908	1.13	39.5765	34.7961	3.8026	1.9663	1.7788	0.8842	0.8842	72131.6774	66694.9797	16674.6497	1631618.5428	1508640.4408	0.00044225882042314083
000062.SZ	20180508	15.1562	15.2298	14.8146	15.0021	15.1495	-0.1473999999999993	-0.973	50705.08	113164.059	0.7603	3.0408	0.91	39.1916	34.4577	3.7656	1.9472	1.7615	0.8929	0.8929	72131.6774	66694.9797	16674.6497	1615749.5738	1493967.5453	-0.011165103552169391
000062.SZ	20180509	14.8346	14.9094	14.5488	14.61	15.0047	-0.3947000000000003	-2.6305	38434.72	82983.491	0.5763	2.305	0.75	37.5644	33.0271	3.8349	1.8663	1.6883	0.9315	2.5617	72131.6774	66694.9797	16674.6497	1548667.1138	1431941.2142	0.010711841204654429
000062.SZ	20180510	14.7665	14.889	14.4943	14.7597	14.61	0.149700000000001	1.0246	30558.97	65982.8	0.4582	1.8327	0.61	37.9494	33.3655	3.8742	1.8855	1.7056	0.9221	2.5357	72131.6774	66694.9797	16674.6497	1564536.0828	1446614.1097	0.002771059032365077
000062.SZ	20180511	14.8006	14.8006	14.4263	14.4467	14.7597	-0.3130000000000006	-2.1206	25438.16	54300.21	0.3814	1.5256	0.54	37.1445	32.6579	3.792	1.8455	1.6695	0.9421	2.5907	72131.6774	66694.9797	16674.6497	1531355.5112	1415934.419	0.0
000062.SZ	20180514	14.4467	14.7325	14.4467	14.6917	14.4467	0.245000000000001	1.6959	24622.25	52792.602	0.3692	1.4766	0.57	37.7744	33.2117	3.8563	1.8768	1.6978	0.9264	1.6211	72131.6774	66694.9797	16674.6497	1557322.9151	1439944.6117	0.0004628463690381891
000062.SZ	20180515	14.6985	14.8074	14.4603	14.7529	14.6917	0.0611999999999994	0.4166	23752.57	51068.24400000001	0.3561	1.4245	0.7	37.9319	33.3501	3.8724	1.8846	1.7049	0.9225	1.6144	72131.6774	66694.9797	16674.6497	1563814.7659999996	1445947.1599	0.0013827789790482154
000062.SZ	20180516	14.7733	15.1748	14.6985	14.9231	14.7529	0.1701999999999994	1.1537	45140.91	99270.406	0.6768	2.7072	1.58	38.3693	33.7347	3.9171	1.9063	1.7245	0.912	1.596	72131.6774	66694.9797	16674.6497	1581847.6854	1462620.9048	0.0009113387968987864
000062.SZ	20180517	14.9367	15.0319	14.3719	14.5624	14.9231	-0.3606999999999996	-2.4171	33322.54	71883.223	0.4996	1.9984	1.11	37.442	32.9194	3.8224	1.8603	1.6828	0.9346	1.6355	72131.6774	66694.9797	16674.6497	1543617.8964	1427272.5656	0.0037356479701147706
000062.SZ	20180518	14.6168	14.7189	14.297	14.5896	14.5624	0.0272000000000005	0.1868	21649.09	46332.388	0.3246	1.2983	0.71	37.5119	32.981	3.8295	1.8637	1.686	0.9328	1.6325	72131.6774	66694.9797	16674.6497	1546503.1635	1429940.3648	0.012125075396172604
000062.SZ	20180521	14.7665	15.5831	14.7121	15.2497	14.5896	0.6600999999999999	4.5245	65663.79	146408.881	0.9845	3.9379	2.21	39.2091	34.4731	4.0028	1.9481	1.7623	0.8925	1.5618	72131.6774	66694.9797	16674.6497	1616470.8905	1494634.4951	-0.00044591041135236357
000062.SZ	20180522	15.2429	15.5083	15.134	15.3245	15.2497	0.0747999999999997	0.4905	40591.01	91502.267	0.6086	2.4343	1.07	39.4015	34.6423	4.0225	1.9576	1.7709	0.8881	1.5542	72131.6774	66694.9797	16674.6497	1624405.375	1501970.9428	0.0
000062.SZ	20180523	15.3245	15.9778	15.2089	15.4879	15.3245	0.1633999999999993	1.0663	57544.61	132287.89800000002	0.8628	3.451	1.39	39.8214	35.0115	4.0653	1.9785	1.7898	0.8787	1.5378	72131.6774	66694.9797	16674.6497	1641716.9776	1517977.738	0.0017562096862712541
000062.SZ	20180524	15.5151	16.2296	15.3177	15.9574	15.4879	0.4695	3.0314	94259.01	220294.51	1.4133	5.6528	2.15	41.0287	36.0729	4.1886	2.0385	1.844	0.8529	1.4925	72131.6774	66694.9797	16674.6497	1691487.835	1563997.274	0.019188589619862913
000062.SZ	20180525	16.2636	16.3861	15.5831	15.5831	15.9574	-0.3742999999999999	-2.3456	87270.14	204912.07100000005	1.3085	5.2337	1.56	40.0664	35.2269	4.0903	1.9906	1.8008	0.8734	1.5284	72131.6774	66694.9797	16674.6497	1651815.4125	1527315.0351	0.00655196976211409
000062.SZ	20180528	15.6852	15.7532	15.1816	15.2497	15.5831	-0.3333999999999992	-2.1395	45726.22	103575.442	0.6856	2.7423	0.66	39.2091	34.4731	4.0028	1.9481	1.7623	0.8925	1.5618	72131.6774	66694.9797	16674.6497	1616470.8905	1494634.4951	-0.0049115720309252835
000062.SZ	20180529	15.1748	15.7805	15.1408	15.168	15.2497	-0.0817000000000014	-0.5357	46020.32	104183.726	0.69	2.7599	0.71	38.9991	34.2885	3.9814	1.9376	1.7528	0.8973	1.5702	72131.6774	66694.9797	16674.6497	1607815.0892	1486631.0975	-0.000448312236286929
