ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002603.SZ	20180502	10.315	10.6519	10.315	10.571	10.2678	0.3032000000000004	2.9529	103875.13	162687.31	1.0508	1.841	2.1	34.9821	29.934	2.5454	4.6346	4.3511	0.64	0.64	120554.3783	98852.0496	56423.5842	1891498.1955	1550988.6582	-0.0006338094787626877
002603.SZ	20180503	10.5643	10.6317	10.3285	10.5508	10.571	-0.0201999999999991	-0.1911	85311.22	133191.906	0.863	1.5119999999999998	1.32	34.9152	29.8768	2.5405	4.6257	4.3428	0.64	0.64	120554.3783	98852.0496	56423.5842	1887881.5642	1548023.0967	0.0
002603.SZ	20180504	10.5508	11.0629	10.4632	10.8877	10.5508	0.3369	3.1931	137806.3	221391.803	1.3941	2.4424	1.81	36.03	30.8307	2.6216	4.7734	4.4814	0.62	0.62	120554.3783	98852.0496	56423.5842	1948158.7533	1597449.1215	0.00742121843915611
002603.SZ	20180507	10.9685	11.3863	10.7462	11.2919	10.8877	0.4041999999999994	3.7124	144995.0	240056.21	1.4668	2.5698	1.47	37.3677	31.9754	2.719	4.9506	4.6478	0.6	0.6	120554.3783	98852.0496	56423.5842	2020491.3803	1656760.3513	-0.009546666194351636
002603.SZ	20180508	11.1841	11.3189	11.0696	11.1707	11.2919	-0.1211999999999999	-1.0733	98160.32	162578.136	0.993	1.7397	0.86	36.9664	31.632	2.6898	4.8975	4.5979	0.6	0.6	120554.3783	98852.0496	56423.5842	1998791.5922	1638966.9824	-0.0006087353523055976
002603.SZ	20180509	11.1639	11.2852	11.0561	11.2448	11.1707	0.0740999999999996	0.6633	56320.66	93366.142	0.5697	0.9982	0.49	37.2116	31.8419	2.7076	4.93	4.6284	0.6	0.6	120554.3783	98852.0496	56423.5842	2012052.5738	1649840.7078	-0.0012005549231645304
002603.SZ	20180510	11.2313	11.3863	11.0561	11.1976	11.2448	-0.0472000000000001	-0.4197	70786.5	117488.079	0.7161	1.2546	0.68	37.0556	31.7083	2.6963	4.9093	4.609	0.6	0.6	120554.3783	98852.0496	56423.5842	2003613.7673	1642921.0644	-0.004215188969064812
002603.SZ	20180511	11.1504	11.4873	10.9281	10.9685	11.1976	-0.2290999999999989	-2.046	114824.79	191977.643	1.1616	2.0355	1.13	36.2975	31.0597	2.6411	4.8089	4.5147	0.61	0.61	120554.3783	98852.0496	56410.1142	1962625.2787	1609311.3675	0.009828144231207479
002603.SZ	20180514	11.0763	11.3593	10.9483	11.2515	10.9685	0.2829999999999995	2.5801	109691.16	182417.922	1.1096	1.9445	1.13	37.2339	31.861	2.7093	4.9329	4.6312	0.6	0.6	120554.3783	98852.0496	56410.1142	2013258.1176	1650829.2283	0.0
002603.SZ	20180515	11.2515	11.4132	11.137	11.2852	11.2515	0.0336999999999996	0.2995	80987.88	135061.846	0.8193	1.4357	0.9	37.3454	31.9564	2.7174	4.9477	4.645	0.6	0.6	120554.3783	98852.0496	56410.1142	2019285.8365	1655771.8308	-0.009552334030411445
