ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
605305.SH	20210506	45.53	54.63	45.53	54.63	37.94	16.690000000000005	43.9905	9663.5	52750.751	3.514	3.514		32.4621	28.3066	3.1029	8.8241	7.9435			11000.0	2750.0	2750.0	600930.0	150232.5	0.00677283543840376
605305.SH	20210507	55.0	57.9	49.17	49.18	54.63	-5.450000000000002	-9.9762	117811.7	613127.22	42.8406	42.8406		29.2236	25.4827	2.7934	7.9438	7.151			11000.0	2750.0	2750.0	540980.0	135245.0	-0.08296055307035377
605305.SH	20210510	45.1	48.01	44.26	44.26	49.18	-4.920000000000002	-10.0041	79083.98	355570.601	28.7578	28.7578		26.3	22.9334	2.5139	7.1491	6.4356			11000.0	2750.0	2750.0	486860.0	121715.0	0.0
605305.SH	20210511	44.26	44.94	40.5	43.34	44.26	-0.9199999999999946	-2.0786	67664.09	286887.233	24.6051	24.6051		25.7534	22.4567	2.4617	7.0005	6.3019			11000.0	2750.0	2750.0	476740.0	119185.0	-0.0196123673281034
605305.SH	20210512	42.49	43.73	42.1	43.0	43.34	-0.3400000000000034	-0.7845	35981.25	154128.59900000002	13.0841	13.0841		25.5513	22.2805	2.4424	6.9456	6.2524			11000.0	2750.0	2750.0	473000.0	118250.0	-0.011627906976744186
605305.SH	20210513	42.5	43.78	42.11	43.76	43.0	0.7599999999999979	1.7674	37818.43	163751.10199999998	13.7522	13.7522	0.61	26.0029	22.6743	2.4855	7.0684	6.3629			11000.0	2750.0	2750.0	481360.0	120340.0	-0.007312614259597813
605305.SH	20210514	43.44	44.63	42.44	42.59	43.76	-1.1699999999999946	-2.6737	47623.23	206556.683	17.3175	17.3175	0.7	25.3077	22.0681	2.4191	6.8794	6.1928			11000.0	2750.0	2750.0	468490.0	117122.5	-0.0035219535102137983
605305.SH	20210517	42.44	42.6	41.01	41.22	42.59	-1.3700000000000043	-3.2167	31694.52	131190.39	11.5253	11.5253	0.59	24.4936	21.3582	2.3413	6.6581	5.9936			11000.0	2750.0	2750.0	453420.0	113355.0	0.0024260067928190544
605305.SH	20210518	41.32	41.87	41.02	41.49	41.22	0.2700000000000031	0.655	23764.85	98374.504	8.6418	8.6418	0.54	24.6541	21.4981	2.3566	6.7017	6.0329			11000.0	2750.0	2750.0	456390.0	114097.5	-0.00819474572186077
605305.SH	20210519	41.15	41.59	40.65	40.74	41.49	-0.75	-1.8077	23904.81	98042.566	8.6927	8.6927	0.68	24.2084	21.1095	2.314	6.5806	5.9238			11000.0	2750.0	2750.0	448140.0	112035.0	-0.0007363770250368467
