ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300842.SZ	20200618	20.85	22.98	20.85	22.98	15.96	7.02	43.985	409.28	939.44	0.1637	0.1637		32.5016	27.7013	2.9137	1.7685	1.7961			10000.0	2500.0	2500.0	229800.0	57450.0	0.10008703220191474
300842.SZ	20200619	25.28	25.28	25.28	25.28	22.98	2.3000000000000007	10.0087	109.39	276.53700000000003	0.0438	0.0438		35.7546	30.4739	3.2053	1.9455	1.9759			10000.0	2500.0	2500.0	252800.0	63200.0	0.10007911392405053
300842.SZ	20200622	27.81	27.81	27.81	27.81	25.28	2.5299999999999976	10.0079	161.57	449.326	0.0646	0.0646		39.3329	33.5236	3.5261	2.1402	2.1736			10000.0	2500.0	2500.0	278100.0	69525.0	0.09996404171161458
300842.SZ	20200623	30.59	30.59	30.59	30.59	27.81	2.780000000000001	9.9964	301.11	921.095	0.1204	0.1204		43.2648	36.8748	3.8786	2.3541	2.3909			10000.0	2500.0	2500.0	305900.0	76475.0	0.1000326904217064
300842.SZ	20200624	33.65	33.65	33.65	33.65	30.59	3.0599999999999987	10.0033	375.12	1262.278	0.15	0.15		47.5927	40.5635	4.2666	2.5896	2.6301			10000.0	2500.0	2500.0	336500.0	84125.0	0.10014858841010416
300842.SZ	20200629	37.02	37.02	37.02	37.02	33.65	3.3700000000000045	10.0149	886.71	3282.6	0.3547	0.3547	3.27	52.359	44.6259	4.6939	2.849	2.8935			10000.0	2500.0	2500.0	370200.0	92550.0	0.09994597514856822
300842.SZ	20200630	40.72	40.72	40.72	40.72	37.02	3.699999999999996	9.9946	597.63	2433.549	0.2391	0.2391	1.63	57.5921	49.08600000000001	5.162999999999999	3.1337	3.1827			10000.0	2500.0	2500.0	407200.0	101800.0	0.09995088408644402
300842.SZ	20200701	44.79	44.79	44.79	44.79	40.72	4.07	9.9951	481.64	2157.265	0.1927	0.1927	1.04	63.3484	53.9922	5.6791	3.4469	3.5008			10000.0	2500.0	2500.0	447900.0	111975.0	0.10002232641214566
300842.SZ	20200702	49.27	49.27	49.27	49.27	44.79	4.480000000000004	10.0022	1939.13	9554.093	0.7757	0.7757	3.67	69.6847	59.3927	6.2471	3.7917	3.8509			10000.0	2500.0	2500.0	492700.0	123175.0	0.10006088897909478
300842.SZ	20200703	54.2	54.2	54.2	54.2	49.27	4.93	10.0061	2017.13	10932.844	0.8069	0.8069	2.36	76.6574	65.3355	6.8722	4.1711	4.2362			10000.0	2500.0	2500.0	542000.0	135500.0	0.0999999999999999
300842.SZ	20200706	59.62	59.62	59.62	59.62	54.2	5.419999999999996	10.0	9944.91	59291.553	3.978	3.978	8.4	84.3231	71.8691	7.5594	4.5882	4.6599			10000.0	2500.0	2500.0	596200.0	149050.0	0.09996645420999667
300842.SZ	20200707	65.58	65.58	65.58	65.58	59.62	5.960000000000001	9.9966	3170.1	20789.515	1.268	1.268	1.06	92.7526	79.0536	8.3151	5.0469	5.1257			10000.0	2500.0	2500.0	655800.0	163950.0	0.09759072888075641
300842.SZ	20200708	71.98	72.14	69.01	72.14	65.58	6.560000000000002	10.003	101912.48	724621.502	40.765	40.765	29.03	102.0307	86.9614	9.1469	5.5517	5.6384			10000.0	2500.0	2500.0	721400.0	180350.0	0.08123093983920154
300842.SZ	20200709	78.0	79.35	76.34	79.35	72.14	7.209999999999994	9.9945	35571.97	277788.765	14.2288	14.2288	1.49	112.2281	95.6527	10.0611	6.1066	6.2019			10000.0	2500.0	2500.0	793500.0	198375.0	0.10006301197227489
300842.SZ	20200710	87.29	87.29	85.6	87.29	79.35	7.940000000000013	10.0063	18746.43	163492.705	7.4986	7.4986	0.61	123.458	105.224	11.0678	6.7176	6.8225			10000.0	2500.0	2500.0	872900.0	218225.0	0.04250200481154764
300842.SZ	20200713	91.0	91.0	78.6	82.14	87.29	-5.150000000000006	-5.8999	131163.57	1093477.073	52.4654	52.4654	3.87	116.1742	99.0159	10.4148	6.3213	6.42			10000.0	2500.0	2500.0	821400.0	205350.0	-0.000486973459946509
300842.SZ	20200714	82.1	90.35	80.99	90.35	82.14	8.209999999999994	9.9951	126232.41	1093689.2240000002	50.493	50.493	2.17	127.7859	108.9127	11.4558	6.9531	7.0617			10000.0	2500.0	2500.0	903500.0	225875.0	-0.04061981184283329
300842.SZ	20200715	86.68	98.98	84.99	93.91	90.35	3.5600000000000023	3.9402	123214.54	1126210.833	49.2858	49.2858	1.49	132.821	113.2041	11.9072	7.2271	7.3399			10000.0	2500.0	2500.0	939100.0	234775.0	-0.04057075923756791
300842.SZ	20200716	90.1	91.99	84.52	84.52	93.91	-9.39	-9.9989	69591.58	602820.767	27.8366	27.8366	0.8	119.5403	101.8849	10.7166	6.5044	6.606			10000.0	2500.0	2500.0	845200.0	211300.0	-0.03360151443445326
300842.SZ	20200717	81.68	85.44	76.77	80.5	84.52	-4.019999999999996	-4.7563	65307.36	528475.93	26.1229	26.1229	0.7	113.8546	97.039	10.2069	6.1951	6.2918			10000.0	2500.0	2500.0	805000.0	201250.0	-0.0077018633540373235
300842.SZ	20200720	79.88	84.0	79.15	83.45	80.5	2.950000000000003	3.6646	56599.56	467627.866	22.6398	22.6398	0.55	118.027	100.595	10.5809	6.4221	6.5224			10000.0	2500.0	2500.0	834500.0	208625.0	-0.015817855002995894
300842.SZ	20200721	82.13	85.6	80.81	82.88	83.45	-0.5700000000000074	-0.6829999999999999	58194.6	481181.277	23.2778	23.2778	0.66	117.2208	99.9079	10.5086	6.3782	6.4779			10000.0	2500.0	2500.0	828800.0	207200.0	-0.005067567567567589
