ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002449.SZ	20180502	12.1652	12.2296	11.743	11.8432	12.0937	-0.2505000000000006	-2.0713	64672.87	107947.115	1.5863	1.8673	0.65	21.9241	20.3052	2.431	2.2674	2.1625	1.2085	1.2085	47575.1669	40769.4824	34634.6324	787369.0122	674734.9337	0.0006079437989733336
002449.SZ	20180503	11.8504	12.337	11.8074	12.2583	11.8432	0.4151000000000007	3.505	58414.71	98440.371	1.4328	1.6866	0.69	22.6924	21.0168	2.5162	2.3468	2.2383	1.1675	1.1675	47575.1669	40769.4824	34634.6324	814962.609	698381.2335	-0.0017539136748162168
002449.SZ	20180504	12.2368	12.3298	12.1652	12.2368	12.2583	-0.0214999999999996	-0.1754	47248.26	80932.98599999999	1.1589	1.3642	0.61	22.6527	20.98	2.5118	2.3427	2.2344	1.1696	1.1696	47575.1669	40769.4824	34634.6324	813535.354	697158.1490000001	0.010525627615062764
002449.SZ	20180507	12.3656	12.5445	12.3298	12.5016	12.2368	0.2647999999999993	2.164	55220.42	96159.774	1.3099	1.5944	0.85	23.1428	21.434	2.5661	2.3934	2.2827	1.1448	1.1448	47575.1669	42156.1581	34634.6324	831138.1657	736468.082	-0.0017197798681768438
002449.SZ	20180508	12.4801	12.5517	12.3656	12.5302	12.5016	0.0286000000000008	0.2288	48193.54	83932.255	1.1432	1.3379	0.88	23.1958	21.4831	2.572	2.3989	2.2880000000000003	1.1422	1.1422	47575.1669	42156.1581	36021.3081	833041.1724	738154.3283	-0.0011412427574979188
002449.SZ	20180509	12.5159	12.6375	12.4157	12.523	12.5302	-0.0072000000000009	-0.0575	52862.47	92449.469	1.254	1.4675	0.97	23.1826	21.4708	2.5705	2.3975	2.2867	1.1429	1.1429	47575.1669	42156.1581	36021.3081	832565.4208	737732.7668	0.0057174798370997456
002449.SZ	20180510	12.5946	12.6161	12.337	12.4085	12.523	-0.1144999999999996	-0.9143	44231.14	76905.317	1.0492	1.2279	0.84	22.9706	21.2745	2.547	2.3756	2.2658	1.1534	1.1534	47575.1669	42156.1581	36021.3081	824953.3940000002	730987.7815	-0.0002901237055244785
002449.SZ	20180511	12.4049	12.4712	11.95	12.0353	12.4049	-0.3696000000000001	-2.9795	71919.35	92423.634	1.3123	1.5358	1.45	21.8711	20.2562	2.5447	2.2619	2.1573	1.2114	3.1496	61847.7169	54803.0055	46827.7005	785466.0046	695998.1699	0.0
002449.SZ	20180514	12.0353	12.168	11.9311	12.0258	12.0353	-0.0094999999999991	-0.0789	62428.56	79289.086	1.1391	1.3332	1.15	21.8539	20.2402	2.5427	2.2601	2.1556	1.2123	3.1521	61847.7169	54803.0055	46827.7005	784847.5275	695450.1398	0.0
002449.SZ	20180515	12.0258	12.1869	11.9311	12.1775	12.0258	0.1516999999999999	1.2615	55574.46	70707.946	1.0141	1.1868	0.99	22.1294	20.4954	2.5748	2.2886	2.1828	1.1972	3.1128	61847.7169	54803.0055	46827.7005	794743.1622	704218.6207	-0.006224594539109092
002449.SZ	20180516	12.1017	12.1585	11.8174	11.8647	12.1775	-0.3128000000000011	-2.5687	74714.42	94154.02	1.3633	1.5955	1.3	21.5611	19.9691	2.5086	2.2298	2.1267	1.2288	1.9661	61847.7169	54803.0055	46827.7005	774333.4156	686133.6289	0.0
002449.SZ	20180517	11.8647	11.9121	11.4572	11.5141	11.8647	-0.3506	-2.955	88780.94	108590.213	1.62	1.8959	1.44	20.9239	19.3789	2.4345	2.1639	2.0639	1.2662	2.026	61847.7169	54803.0055	46827.7005	751449.7603	665856.5168	0.0
002449.SZ	20180518	11.5141	11.8363	11.5141	11.751	11.5141	0.2369000000000004	2.0575	85342.14	105415.154	1.5573	1.8225	1.21	21.3545	19.7777	2.4846	2.2085	2.1063	1.2407	1.9851	61847.7169	54803.0055	46827.7005	766911.6896	679557.2682	0.0064505148498001
002449.SZ	20180521	11.8268	12.1869	11.8079	12.1301	11.751	0.3791000000000011	3.2261	78396.39	100040.441	1.4305	1.6741	1.07	22.0433	20.4157	2.5647	2.2797	2.1743	1.2019	1.9231	61847.7169	54803.0055	46827.7005	791650.7763	701478.4704	0.0
002449.SZ	20180522	12.1301	12.2533	11.969	12.2059	12.1301	0.0757999999999992	0.6249	57041.99	72958.035	1.0409	1.2181	0.75	22.1811	20.5433	2.5808	2.294	2.1879	1.1945	1.9111	61847.7169	54803.0055	46827.7005	796598.5937	705862.7108	0.002326743623985084
002449.SZ	20180523	12.2343	12.2533	11.9974	12.0069	12.2059	-0.1989999999999998	-1.6304	44463.53	57040.122	0.8113	0.9495	0.58	21.8195	20.2083	2.5387	2.2566	2.1522	1.2143	1.9428	61847.7169	54803.0055	46827.7005	783610.5731	694354.0797	0.0
002449.SZ	20180524	12.0069	12.2249	11.9406	12.1017	12.0069	0.0947999999999993	0.7895	40542.15	51710.092	0.7398	0.8658	0.57	21.9917	20.3678	2.5587	2.2744	2.1692	1.2047	1.9276	61847.7169	54803.0055	46827.7005	789795.3448	699834.3802	0.0
002449.SZ	20180525	12.1017	12.1111	11.4857	11.5236	12.1017	-0.5780999999999992	-4.777	104841.73	128531.047	1.9131	2.2389	1.71	20.9412	19.3949	2.4365	2.1657	2.0656	1.2652	2.0243	61847.7169	54803.0055	46827.7005	752068.2375	666404.5469	-0.004937693082023032
002449.SZ	20180528	11.4667	11.552	11.0971	11.3056	11.5236	-0.218	-1.8918	78606.83	93488.429	1.4344	1.6786	1.21	20.5451	19.028	2.3904	2.1248	2.0265	1.2896	2.0633	61847.7169	54803.0055	46827.7005	737843.2626	653799.8556	0.0
002449.SZ	20180529	11.3056	11.4099	11.1635	11.1824	11.3056	-0.1232000000000006	-1.0897	41547.95	49409.53400000001	0.7581	0.8873	0.64	20.3212	18.8207	2.3644	2.1016	2.0044	1.3038	2.086	61847.7169	54803.0055	46827.7005	729803.0594	646675.4649	-0.014406567463156331
002449.SZ	20180530	11.0213	11.2772	10.8507	11.0118	11.1824	-0.1706000000000003	-1.5256	64098.44	75083.704	1.1696	1.3688	1.03	20.0112	18.5336	2.3283	2.0695	1.9739	1.324	2.1184	61847.7169	54803.0055	46827.7005	718670.4704	636810.9239	0.012050709239179934
002449.SZ	20180531	11.1445	11.2488	10.8507	11.0877	11.0118	0.0759000000000007	0.6893	60247.58	70064.912	1.0993	1.2866	0.91	20.149	18.6612	2.3443	2.0838	1.9874	1.3149	2.1039	61847.7169	54803.0055	46827.7005	723618.2877	641195.1644	-0.000856805288743308
002449.SZ	20180601	11.0782	11.2109	10.9266	11.0971	11.0877	0.0093999999999994	0.0848	44343.47	51865.658	0.8091	0.9469	0.63	20.1662	18.6771	2.3463	2.0856	1.9891	1.3138	2.1021	61847.7169	54803.0055	46827.7005	724236.7649	641743.1944	0.0008560795162701023
002449.SZ	20180604	11.1066	11.1729	10.8602	10.9076	11.0971	-0.1894999999999989	-1.7077	39958.85	46261.105	0.7291	0.8533	0.69	19.8218	18.3581	2.3063	2.05	1.9552	1.3366	2.1386	61847.7169	54803.0055	46827.7005	711867.2215	630782.5933	0.017373207671715032
002449.SZ	20180605	11.0971	11.353	11.0213	11.334	10.9076	0.4263999999999992	3.9092	57204.48	67731.103	1.0438	1.2216	1.14	20.5967	19.0759	2.3964	2.1301	2.0316	1.2863	2.0581	61847.7169	54803.0055	46827.7005	739698.6941	655443.9458	-0.0041732839244750216
002449.SZ	20180606	11.2867	11.3909	11.2298	11.3435	11.334	0.0095000000000009	0.0838	40892.77	48801.438	0.7462	0.8733	0.77	20.614	19.0918	2.3984	2.1319	2.0333	1.2853	2.0564	61847.7169	54803.0055	46827.7005	740317.1713	655991.9758	0.0016749680433728678
002449.SZ	20180607	11.3625	11.4383	11.2014	11.2109	11.3435	-0.1326	-1.169	30797.06	36716.584	0.562	0.6577	0.63	20.3729	18.8685	2.3704	2.1069	2.0095	1.3005	2.0808	61847.7169	54803.0055	46827.7005	731658.4909	648319.5551	-0.0008473895940558699
