ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002746.SZ	20180502	5.3260000000000005	5.7158	5.3093	5.6991	5.3284	0.3706999999999993	6.9571	59274.71	138255.28	3.2597	4.9093	2.16	42.4957	37.0275	2.0158	2.0024	2.0146	0.8393	0.8393	18184.0201	18184.0201	12074.0701	433325.199	433325.199	-0.006299240230913622
002746.SZ	20180503	5.6632	5.8593	5.5484	5.5963	5.6991	-0.1027999999999993	-1.8038	71013.09	169431.40399999998	3.9052	5.8815	1.92	41.7288	36.3594	1.9794	1.9663	1.9782	0.8547	0.8547	18184.0201	18184.0201	12074.0701	425506.0703	425506.0703	-0.006843807515680082
002746.SZ	20180504	5.558	5.6465	5.4312	5.5891	5.5963	-0.0072	-0.1287	33194.42	76810.133	1.8255	2.7492	0.72	41.6753	36.3128	1.9769	1.9638	1.9757	0.8558	0.8558	18184.0201	18184.0201	12074.0701	424960.5497	424960.5497	-0.003005850673632593
002746.SZ	20180507	5.5723	5.7111	5.5508	5.6441	5.5891	0.0549999999999997	0.9841	31930.97	75202.636	1.756	2.6446	0.65	42.0855	36.6702	1.9963	1.9831	1.9951	0.8475	0.8475	18184.0201	18184.0201	12074.0701	429142.8744	429142.8744	-0.00423451037366458
002746.SZ	20180508	5.6202	5.9119	5.6178	5.7397	5.6441	0.0956000000000001	1.6938	35531.19	85693.601	1.954	2.9428	0.79	42.7988	37.2917	2.0302	2.0167	2.029	0.8333	0.8333	18184.0201	18184.0201	12074.0701	436416.4824	436416.4824	-0.007909821070787651
002746.SZ	20180509	5.6943	5.7732	5.5771	5.5843	5.7397	-0.1554000000000002	-2.7075	23813.0	56320.647	1.3096	1.9722	0.52	41.6397	36.2817	1.9752	1.9621	1.974	0.8565	0.8565	18184.0201	18184.0201	12074.0701	424596.8693	424596.8693	0.011568146410472295
002746.SZ	20180510	5.6489	5.8091	5.601	5.7828	5.5843	0.1985	3.5546	39520.98	94877.452	2.1734	3.2732	1.01	43.1198	37.5714	2.0454	2.0318	2.0442	0.8271	0.8271	18184.0201	18184.0201	12074.0701	439689.606	439689.606	0.00826589195545404
002746.SZ	20180511	5.8306	5.832999999999998	5.6202	5.6226	5.7828	-0.1601999999999996	-2.7703	23226.61	55245.97	1.2773	1.9237	0.71	41.925	36.5303	1.9887	1.9755	1.9875	0.8507	0.8507	18184.0201	18184.0201	12074.0701	427506.3126	427506.3126	-0.008519190410130594
002746.SZ	20180514	5.5747	5.8115	5.5747	5.7589	5.6226	0.1362999999999994	2.4241	39291.19	94172.306	2.1608	3.2542	1.28	42.9415	37.416	2.0369	2.0234	2.0357	0.8306	0.8306	18184.0201	18184.0201	12074.0701	437871.204	437871.204	-0.007484068138012454
002746.SZ	20180515	5.7158	5.7326	5.5484	5.6441	5.7589	-0.1147999999999998	-1.9934	30112.8	70746.822	1.656	2.494	0.93	42.0855	36.6702	1.9963	1.9831	1.9951	0.8475	0.8475	18184.0201	18184.0201	12074.0701	429142.8744	429142.8744	0.0004252227990290278
